PacketId,Role,StatusWord,Qx,Qy,Qz,Qw,Gx,Gy,Gz,FreeAx,FreeAy,FreeAz,Ax,Ay,Az,DQx,DQy,DQz,DQw,DVx,DVy,DVz
20460,Right,2,0.2381,-0.1650,-0.9244,-0.2481,-0.0997,2.6816,-0.7124,-2.7430,0.7268,0.0379,-2.4291,2.7534,9.5733,-0.0012,0.0335,-0.0089,0.9994,-0.0520,0.0696,0.2411
20460,Left,2,0.0484,0.1354,-0.8292,0.5401,0.2189,3.3432,0.3950,-1.4595,10.8500,11.0959,-12.9553,-9.1569,17.4822,0.0027,0.0418,0.0049,0.9991,-0.3041,-0.2317,0.4494
20460,Pelvis,2,0.5989,0.2987,0.6249,-0.4019,-0.5310,0.1061,-0.4281,0.2226,2.9593,1.9477,11.2001,-2.5883,3.8695,-0.0066,0.0013,-0.0054,1.0000,0.2798,-0.0656,0.0968
20461,Right,2,0.2854,-0.1609,-0.9099,-0.2543,-0.9280,3.6078,-1.4426,-2.7038,0.1765,0.8586,-3.9465,3.1216,9.7980,-0.0116,0.0451,-0.0180,0.9988,-0.0861,0.0825,0.2481
20461,Left,2,0.0812,0.1360,-0.8277,0.5384,1.3802,2.2155,0.3141,3.6440,-0.3461,4.2746,-4.7712,1.2724,13.6947,0.0172,0.0277,0.0039,0.9995,-0.1098,0.0254,0.3460
20461,Pelvis,2,0.6016,0.3010,0.6254,-0.3955,-0.2813,-0.3369,-0.3752,-0.9444,2.5852,1.2645,10.5679,-3.2577,2.8260,-0.0035,-0.0042,-0.0047,1.0000,0.2635,-0.0824,0.0720
20462,Right,2,0.3453,-0.1613,-0.8876,-0.2587,-0.8039,4.8218,-1.5267,-2.3211,3.5202,2.3180,-5.0733,-0.0125,11.8072,-0.0100,0.0602,-0.0191,0.9980,-0.1087,0.0049,0.3021
20462,Left,2,0.0973,0.1340,-0.8272,0.5369,0.8379,0.9858,0.1178,1.0606,2.0563,3.1611,-6.0141,-1.4744,11.6337,0.0105,0.0123,0.0015,0.9999,-0.1467,-0.0401,0.2923
20462,Pelvis,2,0.6034,0.3022,0.6244,-0.3934,-0.0759,-0.2222,-0.0851,1.3502,1.0494,1.6851,11.3072,-0.5068,2.6483,-0.0009,-0.0028,-0.0011,1.0000,0.2825,-0.0129,0.0670
20463,Right,2,0.4381,-0.1889,-0.8378,-0.2654,0.8783,8.4573,-1.9376,-8.4728,3.9116,7.2051,-7.1852,3.5378,17.7212,0.0110,0.1055,-0.0242,0.9941,-0.1294,0.0870,0.4595
20463,Left,2,0.1016,0.1331,-0.8272,0.5363,0.2585,0.2435,0.0268,1.1092,0.8299,1.6358,-4.6911,-0.6140,10.5169,0.0032,0.0030,0.0003,1.0000,-0.1165,-0.0162,0.2632
20463,Pelvis,2,0.6027,0.2989,0.6284,-0.3906,-0.3637,0.2645,-0.1241,1.7504,1.6658,2.0585,11.6119,-0.5012,3.4169,-0.0045,0.0033,-0.0016,1.0000,0.2906,-0.0126,0.0845
20464,Right,2,0.5495,-0.2087,-0.7620,-0.2718,0.3350,10.4857,-3.0283,-12.2913,2.7495,10.1106,-12.8606,6.6737,18.6841,0.0042,0.1307,-0.0377,0.9907,-0.2504,0.1752,0.5038
20464,Left,2,0.1021,0.1342,-0.8274,0.5358,-0.0412,0.0696,-0.0399,0.2936,0.1612,0.2026,-3.3829,-0.9146,9.3882,-0.0005,0.0009,-0.0005,1.0000,-0.0844,-0.0227,0.2348
20464,Pelvis,2,0.6002,0.2957,0.6356,-0.3852,-0.5108,0.4466,-0.3962,1.1417,2.2647,0.6456,10.0903,-1.1639,3.5554,-0.0064,0.0056,-0.0050,1.0000,0.2526,-0.0298,0.0877
20465,Right,2,0.6116,-0.2066,-0.7088,-0.2844,-0.0318,5.8780,-3.0525,-16.7278,8.7068,3.6787,-8.8091,4.0628,21.0876,-0.0004,0.0734,-0.0381,0.9966,-0.1767,0.1091,0.5412
20465,Left,2,0.1025,0.1358,-0.8273,0.5353,-0.0717,0.0859,-0.0267,-0.1246,0.1321,-0.2750,-3.0583,-1.2501,8.9490,-0.0009,0.0011,-0.0003,1.0000,-0.0762,-0.0310,0.2238
20465,Pelvis,2,0.5967,0.2944,0.6429,-0.3793,-0.4174,0.4312,-0.5453,-1.0109,2.1850,0.0391,9.4556,-2.8080,2.3582,-0.0052,0.0054,-0.0068,0.9999,0.2362,-0.0715,0.0581
20466,Right,2,0.6072,-0.2040,-0.7040,-0.3067,1.1235,-0.4460,-1.4252,-24.1036,11.3211,0.7786,-6.5233,6.9656,27.0237,0.0140,-0.0056,-0.0178,0.9997,-0.1638,0.1676,0.6771
20466,Left,2,0.1040,0.1370,-0.8272,0.5350,-0.0080,0.1513,0.0008,0.0722,0.2458,0.0202,-3.3575,-1.1614,9.1722,-0.0001,0.0019,0.0000,1.0000,-0.0835,-0.0290,0.2295
20466,Pelvis,2,0.5934,0.2942,0.6469,-0.3779,-0.0641,0.3362,-0.2640,-0.4351,1.7153,-0.1386,9.3467,-1.9773,2.3344,-0.0008,0.0042,-0.0033,1.0000,0.2337,-0.0502,0.0574
20467,Right,2,0.5860,-0.1997,-0.7155,-0.3238,0.9265,-2.1182,-0.5378,-10.1571,1.0256,-12.6821,3.9161,6.5122,7.3981,0.0116,-0.0265,-0.0067,0.9996,0.0940,0.1600,0.1893
20467,Left,2,0.1051,0.1380,-0.8270,0.5347,-0.0042,0.1089,0.0009,0.2143,0.3382,0.1571,-3.5701,-1.0878,9.2535,-0.0001,0.0014,0.0000,1.0000,-0.0889,-0.0272,0.2315
20467,Pelvis,2,0.5919,0.2923,0.6477,-0.3803,0.0420,0.2252,0.1607,-0.6874,1.3226,-0.8294,8.7078,-1.9169,1.8494,0.0005,0.0028,0.0020,1.0000,0.2179,-0.0475,0.0456
20468,Right,2,0.5655,-0.1943,-0.7291,-0.3330,0.4336,-2.0848,-0.1011,-7.8446,2.1114,-10.2694,1.9143,4.0530,6.7915,0.0054,-0.0261,-0.0013,0.9996,0.0435,0.1003,0.1715
20468,Left,2,0.1056,0.1390,-0.8269,0.5346,-0.0337,0.0642,0.0039,0.2377,0.2448,0.0453,-3.4860,-1.0241,9.1703,-0.0004,0.0008,0.0000,1.0000,-0.0870,-0.0255,0.2293
20468,Pelvis,2,0.5927,0.2891,0.6471,-0.3826,0.0362,0.0816,0.3270,-0.5216,1.0540,-1.2015,8.3604,-1.6571,1.7010,0.0005,0.0010,0.0041,1.0000,0.2092,-0.0406,0.0423
20469,Right,2,0.5331,-0.1870,-0.7523,-0.3389,0.3365,-3.2063,0.4524,-10.4306,3.7384,-4.9694,-1.7053,4.3375,11.1617,0.0042,-0.0401,0.0057,0.9992,-0.0544,0.1070,0.2775
20469,Left,2,0.1056,0.1401,-0.8267,0.5345,-0.0668,0.0343,0.0028,0.2592,0.2207,-0.0281,-3.4641,-1.0007,9.1023,-0.0008,0.0004,0.0000,1.0000,-0.0865,-0.0248,0.2276
20469,Pelvis,2,0.5920,0.2862,0.6470,-0.3861,0.0431,0.1987,0.3045,-0.6739,0.7445,-1.0381,8.5514,-1.6958,1.4143,0.0005,0.0025,0.0038,1.0000,0.2140,-0.0416,0.0348
20470,Right,2,0.4866,-0.1736,-0.7856,-0.3405,0.0254,-4.5855,0.9360,-8.7845,3.2338,-3.4418,-2.4995,3.4948,10.4832,0.0003,-0.0573,0.0117,0.9983,-0.0784,0.0864,0.2579
20470,Left,2,0.1051,0.1414,-0.8266,0.5344,-0.0995,0.0173,-0.0097,0.1870,0.2309,-0.0439,-3.4463,-1.0909,9.0802,-0.0012,0.0002,-0.0001,1.0000,-0.0861,-0.0270,0.2271
20470,Pelvis,2,0.5910,0.2840,0.6474,-0.3885,0.0282,0.1933,0.1929,-0.5067,0.8784,-1.5876,7.9697,-1.6302,1.5837,0.0004,0.0024,0.0024,1.0000,0.1994,-0.0403,0.0391
20471,Right,2,0.4305,-0.1599,-0.8203,-0.3409,0.1954,-5.2330,1.1635,-4.7681,2.9917,-3.3028,-2.7073,0.9235,8.1235,0.0024,-0.0654,0.0145,0.9978,-0.0811,0.0215,0.1981
