PacketId,Role,StatusWord,Qx,Qy,Qz,Qw,Gx,Gy,Gz,FreeAx,FreeAy,FreeAz,Ax,Ay,Az,DQx,DQy,DQz,DQw,DVx,DVy,DVz
251,Pelvis,0,-0.3081,0.4154,-0.7363,-0.4363,0.2849,-0.1482,-0.1206,-2.4235,-1.9360,-3.2661,5.6278,0.4387,4.5404,0.0036,-0.0019,-0.0015,1.0000,0.1405,0.0103,0.1138
251,Right,0,-0.1953,-0.1925,0.6471,0.7114,-0.2513,-0.0486,-0.1141,-6.7230,0.2643,-0.9616,-0.1499,1.0780,11.0647,-0.0031,-0.0006,-0.0014,1.0000,-0.0039,0.0278,0.2765
252,Left,0,0.0984,0.1010,-0.9474,0.2874,-0.1787,0.5158,0.1244,0.1594,0.6726,0.0878,-2.8409,-1.7762,9.3420,-0.0022,0.0064,0.0016,1.0000,-0.0694,-0.0440,0.2341
252,Pelvis,0,-0.3187,0.4008,-0.7353,-0.4439,-0.1103,-0.5246,0.1279,-3.1007,-1.8004,-1.2663,7.5447,0.7295,5.3333,-0.0014,-0.0066,0.0016,1.0000,0.1877,0.0187,0.1345
252,Right,0,-0.1510,-0.1084,0.6638,0.7244,-0.0538,0.4834,-0.0593,-4.1571,-4.4379,-1.9995,-5.0960,0.7132,8.4585,-0.0007,0.0060,-0.0007,1.0000,-0.1261,0.0181,0.2122
253,Left,0,0.1025,0.1040,-0.9462,0.2888,-0.1475,0.3654,0.1387,0.5134,0.6505,0.1346,-3.2405,-1.5948,9.3055,-0.0018,0.0046,0.0017,1.0000,-0.0799,-0.0396,0.2331
253,Pelvis,0,-0.3319,0.3855,-0.7318,-0.4536,-0.3043,-0.6064,0.2238,-1.1350,-1.4878,0.4398,8.3338,-1.1738,6.1472,-0.0038,-0.0076,0.0028,1.0000,0.2073,-0.0282,0.1554
253,Right,0,-0.1244,-0.0452,0.6775,0.7235,-0.1454,-0.5257,0.0468,-4.8477,-6.3461,-2.4552,-7.4791,2.6085,7.4275,-0.0018,-0.0066,0.0006,1.0000,-0.1882,0.0654,0.1843
254,Left,0,0.1039,0.1065,-0.9456,0.2894,-0.1510,0.1352,0.0522,0.6997,0.4725,0.1500,-3.3696,-1.3763,9.3123,-0.0019,0.0017,0.0007,1.0000,-0.0838,-0.0340,0.2330
254,Pelvis,0,-0.3416,0.3725,-0.7293,-0.4611,-0.1200,-0.5383,0.0723,-0.6288,-1.4929,1.5387,9.1019,-1.5463,6.8002,-0.0015,-0.0067,0.0009,1.0000,0.2264,-0.0382,0.1716
254,Right,0,-0.1061,0.0007,0.6853,0.7205,-0.4061,-1.8193,-0.1262,-3.3493,-2.9383,-0.7683,-4.6270,1.8721,8.7611,-0.0051,-0.0227,-0.0016,0.9997,-0.1205,0.0481,0.2161
255,Left,0,0.1047,0.1086,-0.9452,0.2896,-0.1348,0.0777,0.0113,-0.2359,0.1605,0.0125,-2.4463,-1.6704,9.3723,-0.0017,0.0010,0.0001,1.0000,-0.0609,-0.0414,0.2344
255,Pelvis,0,-0.3495,0.3623,-0.7275,-0.4661,-0.0314,-0.6156,-0.0207,-1.3650,-0.9170,1.3747,9.4702,-0.7032,6.1388,-0.0004,-0.0077,-0.0003,1.0000,0.2356,-0.0176,0.1553
255,Right,0,-0.0965,0.0411,0.6888,0.7173,-0.1479,-0.8232,0.1131,-0.7907,3.0170,0.0774,0.9152,0.0965,10.3294,-0.0018,-0.0103,0.0014,0.9999,0.0202,0.0029,0.2584
256,Left,0,0.1062,0.1096,-0.9446,0.2905,-0.0363,0.1033,0.0860,-0.3638,0.3464,-0.3538,-2.3750,-1.8612,8.9788,-0.0005,0.0013,0.0011,1.0000,-0.0590,-0.0465,0.2246
256,Pelvis,0,-0.3585,0.3568,-0.7247,-0.4680,-0.0339,-0.7780,0.1326,-0.8668,-1.4680,0.9925,8.8058,-0.6847,6.4538,-0.0004,-0.0097,0.0017,1.0000,0.2186,-0.0167,0.1635
256,Right,0,-0.0900,0.0621,0.6901,0.7154,-0.2872,0.1963,-0.1902,-3.5830,-0.4127,-0.2793,-2.5467,3.1949,9.3382,-0.0036,0.0025,-0.0024,1.0000,-0.0629,0.0809,0.2333
257,Left,0,0.1091,0.1094,-0.9439,0.2919,0.0863,0.1737,0.1526,-0.2325,0.1508,-0.1253,-2.4824,-1.6539,9.2209,0.0011,0.0022,0.0019,1.0000,-0.0615,-0.0417,0.2306
257,Pelvis,0,-0.3669,0.3558,-0.7215,-0.4671,-0.1509,-1.0046,0.2690,-1.3063,-1.1950,2.0247,10.0138,-0.3818,6.5456,-0.0019,-0.0126,0.0034,0.9999,0.2483,-0.0084,0.1668
257,Right,0,-0.0825,0.0780,0.6925,0.7125,-0.3500,0.0881,-0.2206,-0.7118,-1.9276,-0.2863,-4.0331,0.6182,8.8503,-0.0044,0.0011,-0.0028,1.0000,-0.1005,0.0167,0.2213
258,Left,0,0.1136,0.1094,-0.9430,0.2930,0.1186,0.3152,0.1451,-0.3994,-0.1381,-0.0446,-2.2860,-1.5024,9.3868,0.0015,0.0039,0.0018,1.0000,-0.0562,-0.0380,0.2348
258,Pelvis,0,-0.3748,0.3547,-0.7182,-0.4668,-0.1199,-0.8827,0.2067,-0.6101,-0.5569,3.3073,11.2869,-1.3089,6.6119,-0.0015,-0.0110,0.0026,0.9999,0.2804,-0.0317,0.1684
258,Right,0,-0.0796,0.0895,0.6925,0.7114,-0.2684,-0.0793,-0.1336,-0.6139,-0.9966,-0.1341,-3.2907,0.7258,9.1482,-0.0034,-0.0010,-0.0017,1.0000,-0.0825,0.0190,0.2286
259,Left,0,0.1203,0.1090,-0.9418,0.2944,0.1891,0.4768,0.2028,-0.4737,0.2045,-0.0243,-2.5159,-1.7840,9.3042,0.0024,0.0060,0.0025,1.0000,-0.0614,-0.0453,0.2329
259,Pelvis,0,-0.3834,0.3546,-0.7150,-0.4648,-0.0005,-0.9068,0.1893,-0.4820,-0.7981,3.0370,11.0284,-1.2070,6.5504,-0.0000,-0.0113,0.0024,0.9999,0.2739,-0.0295,0.1669
259,Right,0,-0.0801,0.0989,0.6913,0.7113,-0.2375,0.0597,-0.1241,-1.2829,-0.2089,-0.1266,-2.6604,1.5279,9.2789,-0.0030,0.0007,-0.0016,1.0000,-0.0663,0.0390,0.2319
260,Left,0,0.1270,0.1086,-0.9405,0.2959,0.1970,0.4904,0.2169,0.3628,0.0624,-0.0636,-3.2176,-1.1276,9.1410,0.0025,0.0061,0.0027,1.0000,-0.0790,-0.0290,0.2289
260,Pelvis,0,-0.3916,0.3562,-0.7118,-0.4616,0.0109,-0.9573,0.2315,-0.6593,-1.2384,2.6751,10.7017,-0.7733,6.5420,0.0001,-0.0120,0.0029,0.9999,0.2656,-0.0186,0.1667
260,Right,0,-0.0833,0.1066,0.6895,0.7116,-0.3398,0.2820,-0.2636,-1.2295,-0.1804,-0.0021,-2.7841,1.5499,9.3616,-0.0042,0.0035,-0.0033,1.0000,-0.0686,0.0400,0.2341
261,Left,0,0.1323,0.1086,-0.9394,0.2970,0.1300,0.3786,0.1636,0.5458,0.2529,-0.0202,-3.5841,-1.1324,9.0624,0.0016,0.0047,0.0020,1.0000,-0.0885,-0.0289,0.2269
261,Pelvis,0,-0.3997,0.3581,-0.7084,-0.4585,0.0189,-0.9740,0.2120,-0.7483,-1.4465,2.6873,10.7750,-0.5665,6.5183,0.0002,-0.0122,0.0026,0.9999,0.2674,-0.0135,0.1662
261,Right,0,-0.0875,0.1127,0.6877,0.7119,-0.3787,0.3513,-0.3259,-0.4562,-0.8086,-0.0044,-3.5004,0.7802,9.1764,-0.0047,0.0044,-0.0041,1.0000,-0.0864,0.0209,0.2297
262,Left,0,0.1368,0.1095,-0.9385,0.2976,0.0444,0.3424,0.1029,0.2929,-0.0754,0.0262,-3.3171,-0.9981,9.2139,0.0006,0.0043,0.0013,1.0000,-0.0819,-0.0252,0.2307
262,Pelvis,0,-0.4068,0.3593,-0.7051,-0.4563,0.0445,-0.8850,0.1606,-0.7631,-1.3644,3.4844,11.6318,-0.6235,6.6013,0.0006,-0.0111,0.0020,0.9999,0.2890,-0.0151,0.1682
262,Right,0,-0.0922,0.1176,0.6853,0.7128,-0.3490,0.2960,-0.2760,-0.0575,-0.9526,-0.0258,-3.7541,0.3594,9.0814,-0.0044,0.0037,-0.0035,1.0000,-0.0930,0.0103,0.2273
263,Left,0,0.1410,0.1111,-0.9376,0.2977,-0.0082,0.3312,0.0455,0.2600,-0.0213,0.0377,-3.4093,-1.0556,9.1849,-0.0001,0.0041,0.0006,1.0000,-0.0843,-0.0264,0.2300
263,Pelvis,0,-0.4129,0.3594,-0.7024,-0.4550,0.0881,-0.7356,0.1187,-0.7490,-1.4009,3.2510,11.4957,-0.5180,6.3850,0.0011,-0.0092,0.0015,1.0000,0.2859,-0.0127,0.1622
263,Right,0,-0.0964,0.1219,0.6829,0.7138,-0.2653,0.2277,-0.1437,0.1840,-0.7853,-0.0303,-3.7046,0.0962,9.0891,-0.0033,0.0028,-0.0018,1.0000,-0.0920,0.0033,0.2275
264,Left,0,0.1438,0.1126,-0.9371,0.2976,-0.0375,0.2234,0.0130,0.4136,0.4196,-0.0055,-3.8178,-1.3166,8.9565,-0.0005,0.0028,0.0002,1.0000,-0.0948,-0.0328,0.2242
264,Pelvis,0,-0.4177,0.3593,-0.7001,-0.4543,0.0743,-0.6265,0.1164,-0.6103,-1.3893,2.8132,11.1370,-0.5213,6.1168,0.0009,-0.0078,0.0015,1.0000,0.2772,-0.0128,0.1551
264,Right,0,-0.1002,0.1253,0.6803,0.7152,-0.2141,0.1614,-0.0732,-0.3186,-0.7179,0.0163,-3.7772,0.5729,9.0901,-0.0027,0.0020,-0.0009,1.0000,-0.0940,0.0150,0.2274
265,Left,0,0.1441,0.1134,-0.9369,0.2976,-0.0470,0.0140,0.0014,0.4172,0.5483,-0.1348,-3.8798,-1.4123,8.7801,-0.0006,0.0002,0.0000,1.0000,-0.0970,-0.0352,0.2195
265,Pelvis,0,-0.4210,0.3589,-0.6983,-0.4541,0.0657,-0.4973,0.1271,-0.6141,-1.2629,2.4044,10.8555,-0.4492,5.7609,0.0008,-0.0062,0.0016,1.0000,0.2705,-0.0109,0.1457
265,Right,0,-0.1036,0.1279,0.6777,0.7167,-0.2072,0.1080,-0.0621,-0.2434,-0.5339,-0.0146,-3.6753,0.4802,9.0889,-0.0026,0.0013,-0.0008,1.0000,-0.0916,0.0127,0.2273
266,Left,0,0.1437,0.1143,-0.9369,0.2976,-0.0573,-0.0600,-0.0133,-0.1535,0.0418,-0.0773,-3.1924,-1.3682,9.0961,-0.0007,-0.0007,-0.0002,1.0000,-0.0800,-0.0340,0.2274
266,Pelvis,0,-0.4230,0.3591,-0.6970,-0.4542,0.0224,-0.4107,0.1659,-0.7704,-1.0386,2.1884,10.7994,-0.3098,5.3829,0.0003,-0.0051,0.0021,1.0000,0.2693,-0.0072,0.1360
266,Right,0,-0.1067,0.1304,0.6754,0.7180,-0.1725,0.1205,-0.0296,-0.0474,-0.3195,-0.0300,-3.5314,0.2723,9.1247,-0.0022,0.0015,-0.0004,1.0000,-0.0879,0.0073,0.2282
267,Left,0,0.1449,0.1155,-0.9365,0.2977,-0.0505,0.0839,0.0052,-0.3747,-0.0151,-0.0212,-3.0203,-1.4770,9.2038,-0.0006,0.0010,0.0001,1.0000,-0.0753,-0.0368,0.2302
267,Pelvis,0,-0.4246,0.3596,-0.6956,-0.4544,-0.0258,-0.3720,0.1726,-0.8607,-1.0070,1.7244,10.4285,-0.1591,5.1071,-0.0003,-0.0047,0.0022,1.0000,0.2601,-0.0034,0.1289
267,Right,0,-0.1094,0.1333,0.6734,0.7189,-0.1166,0.1524,0.0054,-0.0031,-0.2970,-0.0484,-3.5715,0.2118,9.0900,-0.0015,0.0019,0.0001,1.0000,-0.0889,0.0056,0.2274
268,Left,0,0.1466,0.1169,-0.9361,0.2976,-0.0492,0.1403,0.0052,0.1189,0.0561,-0.0532,-3.4643,-1.2529,9.0385,-0.0006,0.0018,0.0001,1.0000,-0.0862,-0.0312,0.2261
268,Pelvis,0,-0.4259,0.3601,-0.6943,-0.4548,-0.0402,-0.3206,0.1532,-0.5555,-0.8143,1.9013,10.6053,-0.5099,5.0456,-0.0005,-0.0040,0.0019,1.0000,0.2646,-0.0122,0.1272
268,Right,0,-0.1116,0.1359,0.6717,0.7196,-0.0718,0.1358,0.0251,-0.1150,-0.4494,-0.0385,-3.7897,0.3042,9.0164,-0.0009,0.0017,0.0003,1.0000,-0.0944,0.0078,0.2256
269,Left,0,0.1474,0.1179,-0.9360,0.2972,-0.0454,0.0581,-0.0250,0.1925,0.3808,-0.0849,-3.7086,-1.4785,8.8810,-0.0006,0.0007,-0.0003,1.0000,-0.0926,-0.0368,0.2221
269,Pelvis,0,-0.4268,0.3600,-0.6936,-0.4552,-0.0067,-0.2368,0.1405,-0.5049,-0.8045,1.9758,10.6795,-0.5515,5.0513,-0.0001,-0.0030,0.0018,1.0000,0.2666,-0.0133,0.1271
269,Right,0,-0.1127,0.1381,0.6702,0.7204,-0.0337,0.0682,0.0420,-0.1042,-0.5048,-0.0622,-3.8849,0.2883,8.9533,-0.0004,0.0009,0.0005,1.0000,-0.0969,0.0073,0.2239
270,Left,0,0.1470,0.1182,-0.9361,0.2970,-0.0040,-0.0514,-0.0242,0.0577,0.3548,-0.0768,-3.5994,-1.5501,8.9196,-0.0000,-0.0006,-0.0003,1.0000,-0.0901,-0.0387,0.2229
270,Pelvis,0,-0.4267,0.3600,-0.6932,-0.4558,-0.0344,-0.1560,0.1530,-0.6899,-0.7826,1.6284,10.4131,-0.3355,4.8419,-0.0004,-0.0019,0.0019,1.0000,0.2601,-0.0078,0.1216
270,Right,0,-0.1133,0.1400,0.6688,0.7213,-0.0096,0.0236,0.0603,-0.1586,-0.2627,0.0097,-3.7256,0.3694,9.0860,-0.0001,0.0003,0.0008,1.0000,-0.0931,0.0092,0.2272
271,Left,0,0.1466,0.1181,-0.9362,0.2969,0.0127,-0.0641,-0.0154,-0.1118,0.0930,-0.0836,-3.3217,-1.4461,9.0306,0.0002,-0.0008,-0.0002,1.0000,-0.0832,-0.0362,0.2257
271,Pelvis,0,-0.4265,0.3606,-0.6926,-0.4565,-0.0926,-0.1504,0.1552,-0.6194,-0.6019,1.0257,9.9040,-0.3937,4.4690,-0.0012,-0.0019,0.0019,1.0000,0.2474,-0.0092,0.1122
271,Right,0,-0.1140,0.1418,0.6677,0.7219,-0.0159,0.0414,0.0640,-0.2993,-0.1279,0.0752,-3.6642,0.5317,9.1742,-0.0002,0.0005,0.0008,1.0000,-0.0915,0.0133,0.2294
272,Left,0,0.1469,0.1182,-0.9362,0.2967,0.0205,-0.0054,-0.0043,-0.1723,0.0152,-0.0428,-3.2459,-1.4269,9.1054,0.0003,-0.0001,-0.0001,1.0000,-0.0812,-0.0357,0.2276
272,Pelvis,0,-0.4264,0.3609,-0.6921,-0.4571,-0.0729,-0.1287,0.1210,-0.4772,-0.3492,0.5345,9.5060,-0.5558,4.0916,-0.0009,-0.0016,0.0015,1.0000,0.2375,-0.0134,0.1027
272,Right,0,-0.1150,0.1432,0.6667,0.7223,-0.0491,0.0610,0.0315,-0.4724,-0.1721,-0.0002,-3.7221,0.7031,9.0658,-0.0006,0.0008,0.0004,1.0000,-0.0929,0.0177,0.2267
273,Left,0,0.1475,0.1183,-0.9361,0.2967,0.0265,0.0294,0.0060,-0.0392,0.0441,-0.0663,-3.3645,-1.3671,9.0448,0.0003,0.0004,0.0001,1.0000,-0.0840,-0.0343,0.2261
273,Pelvis,0,-0.4267,0.3608,-0.6915,-0.4577,-0.0549,-0.1180,0.0754,-0.3958,-0.1771,0.5937,9.6019,-0.6864,3.9766,-0.0007,-0.0015,0.0009,1.0000,0.2399,-0.0169,0.0998
273,Right,0,-0.1161,0.1441,0.6657,0.7229,-0.0697,0.0380,-0.0041,-0.2500,-0.2948,-0.0437,-3.8327,0.4669,8.9819,-0.0009,0.0005,-0.0001,1.0000,-0.0957,0.0119,0.2246
274,Left,0,0.1480,0.1187,-0.9360,0.2965,-0.0007,0.0270,-0.0062,0.0714,0.0328,-0.0803,-3.4507,-1.2921,9.0082,-0.0000,0.0003,-0.0001,1.0000,-0.0862,-0.0323,0.2252
274,Pelvis,0,-0.4268,0.3600,-0.6913,-0.4586,-0.0382,-0.0413,0.0361,-0.5266,-0.2586,0.5523,9.5661,-0.5172,3.9998,-0.0005,-0.0005,0.0005,1.0000,0.2391,-0.0128,0.1001
274,Right,0,-0.1164,0.1448,0.6649,0.7234,-0.0438,-0.0067,0.0018,-0.0478,-0.2964,-0.0752,-3.8267,0.2602,8.9553,-0.0005,-0.0001,0.0000,1.0000,-0.0957,0.0066,0.2239
275,Left,0,0.1482,0.1194,-0.9360,0.2963,-0.0277,0.0172,-0.0221,0.0477,0.0228,-0.0727,-3.4382,-1.3071,9.0189,-0.0003,0.0002,-0.0003,1.0000,-0.0859,-0.0326,0.2255
275,Pelvis,0,-0.4269,0.3594,-0.6911,-0.4594,-0.0588,-0.0268,0.0279,-0.4762,-0.2022,0.6151,9.6295,-0.5707,3.9940,-0.0007,-0.0003,0.0003,1.0000,0.2407,-0.0141,0.0999
275,Right,0,-0.1163,0.1454,0.6643,0.7239,-0.0121,-0.0334,0.0226,-0.0672,-0.1575,-0.0158,-3.7306,0.2951,9.0557,-0.0002,-0.0004,0.0003,1.0000,-0.0934,0.0074,0.2264
276,Left,0,0.1486,0.1204,-0.9359,0.2958,-0.0538,0.0422,-0.0391,-0.0773,0.0025,-0.0540,-3.3460,-1.3821,9.0627,-0.0007,0.0005,-0.0005,1.0000,-0.0835,-0.0344,0.2266
276,Pelvis,0,-0.4269,0.3589,-0.6910,-0.4599,-0.0760,-0.0228,0.0364,-0.3340,-0.1051,0.2262,9.2718,-0.6814,3.8041,-0.0010,-0.0003,0.0005,1.0000,0.2318,-0.0168,0.0952
276,Right,0,-0.1162,0.1462,0.6636,0.7244,0.0054,-0.0131,0.0250,-0.1319,-0.0470,-0.0096,-3.6425,0.3773,9.0945,0.0001,-0.0002,0.0003,1.0000,-0.0911,0.0094,0.2273
277,Left,0,0.1492,0.1217,-0.9358,0.2954,-0.0639,0.0688,-0.0358,-0.0765,0.1076,-0.0591,-3.4136,-1.4839,9.0164,-0.0008,0.0009,-0.0004,1.0000,-0.0852,-0.0369,0.2255
277,Pelvis,0,-0.4269,0.3585,-0.6910,-0.4601,-0.0642,-0.0187,0.0459,-0.2896,-0.0024,0.0859,9.1661,-0.7332,3.6759,-0.0008,-0.0002,0.0006,1.0000,0.2291,-0.0181,0.0920
277,Right,0,-0.1161,0.1473,0.6631,0.7246,0.0194,0.0174,0.0284,-0.0910,-0.0648,-0.0272,-3.6603,0.3457,9.0693,0.0002,0.0002,0.0004,1.0000,-0.0915,0.0086,0.2268
278,Left,0,0.1497,0.1230,-0.9357,0.2949,-0.0711,0.0592,-0.0395,0.0261,0.0909,-0.0653,-3.4987,-1.4306,8.9852,-0.0009,0.0007,-0.0005,1.0000,-0.0873,-0.0355,0.2247
278,Pelvis,0,-0.4272,0.3581,-0.6912,-0.4600,-0.0581,-0.0232,0.0456,-0.2758,-0.0273,0.0392,9.1115,-0.7279,3.6860,-0.0007,-0.0003,0.0006,1.0000,0.2278,-0.0180,0.0922
278,Right,0,-0.1158,0.1482,0.6628,0.7248,0.0296,0.0032,0.0347,-0.1102,-0.1673,-0.0550,-3.7576,0.3681,8.9999,0.0004,0.0000,0.0004,1.0000,-0.0939,0.0091,0.2250
279,Left,0,0.1497,0.1241,-0.9357,0.2944,-0.0614,0.0228,-0.0478,-0.0154,0.1252,-0.0992,-3.4822,-1.4990,8.9440,-0.0008,0.0003,-0.0006,1.0000,-0.0870,-0.0373,0.2237
279,Pelvis,0,-0.4276,0.3578,-0.6911,-0.4599,-0.0650,-0.0415,0.0256,-0.3265,-0.0397,-0.0630,9.0254,-0.6603,3.6428,-0.0008,-0.0005,0.0003,1.0000,0.2256,-0.0164,0.0912
279,Right,0,-0.1149,0.1489,0.6626,0.7250,0.0482,-0.0417,0.0464,-0.0113,-0.2404,-0.1418,-3.7893,0.2773,8.8966,0.0006,-0.0005,0.0006,1.0000,-0.0949,0.0067,0.2224
280,Left,0,0.1496,0.1249,-0.9358,0.2938,-0.0490,0.0018,-0.0541,-0.0062,0.0025,-0.0655,-3.4416,-1.4203,9.0081,-0.0006,0.0000,-0.0007,1.0000,-0.0861,-0.0353,0.2252
280,Pelvis,0,-0.4285,0.3577,-0.6907,-0.4598,-0.0755,-0.0745,-0.0014,-0.2823,0.0031,-0.1898,8.9181,-0.6944,3.5588,-0.0009,-0.0009,-0.0000,1.0000,0.2229,-0.0173,0.0892
280,Right,0,-0.1133,0.1500,0.6626,0.7250,0.1197,-0.0581,0.0762,0.0963,-0.1532,-0.0747,-3.7211,0.2090,8.9984,0.0015,-0.0007,0.0010,1.0000,-0.0932,0.0048,0.2249
281,Left,0,0.1495,0.1260,-0.9359,0.2930,-0.0591,0.0118,-0.0752,-0.0437,0.0274,-0.0313,-3.4384,-1.4873,9.0357,-0.0007,0.0001,-0.0009,1.0000,-0.0860,-0.0369,0.2259
281,Pelvis,0,-0.4296,0.3576,-0.6901,-0.4597,-0.0837,-0.0866,-0.0188,-0.3103,0.0010,-0.2823,8.8453,-0.6473,3.5025,-0.0010,-0.0011,-0.0002,1.0000,0.2210,-0.0161,0.0878
281,Right,0,-0.1112,0.1516,0.6627,0.7249,0.1656,-0.0486,0.1113,0.0080,-0.0504,-0.0281,-3.6444,0.3520,9.0738,0.0021,-0.0006,0.0014,1.0000,-0.0913,0.0082,0.2268
282,Left,0,0.1491,0.1272,-0.9360,0.2922,-0.0769,0.0006,-0.0781,-0.0855,0.1290,-0.0400,-3.4549,-1.6156,8.9990,-0.0010,0.0000,-0.0010,1.0000,-0.0864,-0.0401,0.2250
282,Pelvis,0,-0.4311,0.3577,-0.6895,-0.4591,-0.0663,-0.1221,-0.0135,-0.2901,0.0725,-0.2523,8.9016,-0.6809,3.4334,-0.0008,-0.0015,-0.0002,1.0000,0.2224,-0.0170,0.0862
282,Right,0,-0.1088,0.1535,0.6630,0.7246,0.1997,-0.0356,0.1342,0.1276,-0.0668,-0.0385,-3.6425,0.2861,9.0667,0.0025,-0.0004,0.0017,1.0000,-0.0912,0.0064,0.2266
283,Left,0,0.1488,0.1283,-0.9361,0.2916,-0.0745,-0.0014,-0.0644,-0.2488,0.2861,-0.0840,-3.3896,-1.8552,8.9364,-0.0009,-0.0000,-0.0008,1.0000,-0.0848,-0.0461,0.2235
283,Pelvis,0,-0.4333,0.3577,-0.6890,-0.4579,-0.0177,-0.1705,-0.0048,-0.2565,0.1580,-0.3665,8.8301,-0.7176,3.2919,-0.0002,-0.0021,-0.0001,1.0000,0.2206,-0.0179,0.0828
283,Right,0,-0.1069,0.1551,0.6633,0.7242,0.1576,-0.0295,0.1341,-0.0423,0.0155,-0.0271,-3.5801,0.5179,9.0926,0.0020,-0.0004,0.0017,1.0000,-0.0896,0.0123,0.2273
284,Left,0,0.1485,0.1282,-0.9362,0.2915,0.0135,-0.0296,-0.0057,-0.2172,0.2647,-0.0659,-3.4062,-1.8352,8.9524,0.0002,-0.0004,-0.0001,1.0000,-0.0852,-0.0459,0.2238
284,Pelvis,0,-0.4359,0.3572,-0.6886,-0.4563,0.0312,-0.1763,-0.0156,-0.0734,0.2961,-0.5476,8.6843,-0.9036,3.1147,0.0004,-0.0022,-0.0002,1.0000,0.2169,-0.0227,0.0783
284,Right,0,-0.1057,0.1564,0.6635,0.7240,0.1107,-0.0155,0.0883,-0.4838,0.0335,0.0932,-3.6377,1.0069,9.1715,0.0014,-0.0002,0.0011,1.0000,-0.0910,0.0248,0.2293
