PacketId,Role,StatusWord,Qx,Qy,Qz,Qw,Gx,Gy,Gz,FreeAx,FreeAy,FreeAz,Ax,Ay,Az,DQx,DQy,DQz,DQw,DVx,DVy,DVz
670,Right,0,0.1547,-0.1637,-0.9343,-0.2763,0.0043,0.0085,-0.0037,0.0107,0.0220,-0.0493,-3.7033,2.1288,8.7794,0.0001,0.0001,-0.0000,1.0000,-0.0926,0.0532,0.2195
670,Pelvis,0,0.0742,0.8722,-0.4340,-0.2130,1.1857,-5.6699,3.3072,4.9923,-11.9299,-13.6919,-9.8197,-5.0409,7.7964,0.0148,-0.0708,0.0413,0.9965,-0.2528,-0.1391,0.1752
671,Left,0,0.2032,0.0366,-0.9743,-0.0898,0.0031,0.0079,-0.0012,0.0067,0.0277,-0.0456,-3.8038,-1.0808,8.9309,0.0000,0.0001,-0.0000,1.0000,-0.0951,-0.0270,0.2233
671,Right,0,0.1547,-0.1638,-0.9343,-0.2763,0.0043,0.0018,-0.0049,0.0232,0.0416,-0.0770,-3.6949,2.1000,8.7592,0.0001,0.0000,-0.0001,1.0000,-0.0924,0.0525,0.2190
671,Pelvis,0,0.1038,0.8571,-0.4626,-0.2015,-0.0670,-2.6211,1.4204,19.0703,-16.3676,-18.4891,-25.4588,-2.3688,7.3076,-0.0008,-0.0328,0.0178,0.9993,-0.6408,-0.0704,0.1618
672,Left,0,0.2033,0.0365,-0.9743,-0.0898,0.0067,0.0043,0.0012,-0.0059,0.0289,-0.0404,-3.7954,-1.0797,8.9402,0.0001,0.0001,0.0000,1.0000,-0.0949,-0.0270,0.2235
672,Right,0,0.1548,-0.1638,-0.9343,-0.2764,0.0043,0.0043,-0.0037,-0.0039,0.0343,-0.0801,-3.6763,2.1200,8.7587,0.0001,0.0001,-0.0000,1.0000,-0.0919,0.0530,0.2190
672,Pelvis,0,0.1509,0.8408,-0.4736,-0.2143,-1.5610,0.9364,-0.9859,18.3915,-13.3388,-16.6066,-23.3890,0.3989,3.8978,-0.0195,0.0117,-0.0123,0.9997,-0.5833,0.0192,0.1040
673,Left,0,0.2033,0.0364,-0.9743,-0.0898,0.0073,0.0031,0.0006,-0.0167,0.0086,-0.0247,-3.7963,-1.0585,8.9595,0.0001,0.0000,0.0000,1.0000,-0.0949,-0.0265,0.2240
673,Right,0,0.1548,-0.1639,-0.9342,-0.2764,0.0110,0.0043,-0.0006,0.0110,0.0329,-0.0873,-3.6871,2.1117,8.7481,0.0001,0.0001,-0.0000,1.0000,-0.0922,0.0528,0.2187
673,Pelvis,0,0.2266,0.8092,-0.4795,-0.2529,-0.7273,4.6448,-1.2553,11.4481,-9.2507,-16.3573,-15.5362,3.4669,2.5226,-0.0091,0.0580,-0.0157,0.9982,-0.3825,0.0934,0.0846
674,Left,0,0.2033,0.0364,-0.9743,-0.0898,0.0067,0.0067,0.0006,-0.0102,0.0301,-0.0531,-3.7876,-1.0764,8.9300,0.0001,0.0001,0.0000,1.0000,-0.0947,-0.0269,0.2233
674,Right,0,0.1549,-0.1640,-0.9342,-0.2764,0.0116,0.0085,-0.0018,0.0151,0.0349,-0.0661,-3.6983,2.1141,8.7665,0.0001,0.0001,-0.0000,1.0000,-0.0924,0.0528,0.2192
674,Pelvis,0,0.3030,0.7595,-0.4785,-0.3199,1.3059,6.7350,-2.2399,7.1277,-5.9997,-16.7146,-10.1335,5.5848,0.9487,0.0163,0.0841,-0.0280,0.9959,-0.2460,0.1459,0.0470
675,Left,0,0.2032,0.0363,-0.9743,-0.0898,0.0085,-0.0055,-0.0018,0.0038,0.0132,-0.0160,-3.8171,-1.0650,8.9594,0.0001,-0.0001,-0.0000,1.0000,-0.0954,-0.0266,0.2240
675,Right,0,0.1549,-0.1641,-0.9342,-0.2765,0.0098,0.0073,-0.0024,0.0093,0.0432,-0.0932,-3.6806,2.1065,8.7457,0.0001,0.0001,-0.0000,1.0000,-0.0920,0.0526,0.2187
675,Pelvis,0,0.3763,0.6885,-0.4670,-0.4078,3.3998,8.1901,-2.2350,0.7370,0.0694,-12.0258,-0.6364,2.2473,-0.0208,0.0424,0.1022,-0.0279,0.9935,-0.0141,0.0565,0.0034
676,Left,0,0.2031,0.0361,-0.9744,-0.0898,0.0214,-0.0091,0.0043,-0.0030,0.0200,-0.0721,-3.7861,-1.0616,8.9117,0.0003,-0.0001,0.0001,1.0000,-0.0947,-0.0266,0.2228
676,Right,0,0.1549,-0.1640,-0.9342,-0.2765,0.0024,-0.0012,-0.0024,0.0231,0.0091,-0.0866,-3.7107,2.1271,8.7352,0.0000,-0.0000,-0.0000,1.0000,-0.0928,0.0532,0.2184
676,Pelvis,0,0.4326,0.6318,-0.4371,-0.4718,2.3172,6.3120,-1.7227,-7.5675,28.6226,8.7500,32.5314,-12.5499,-2.8935,0.0289,0.0788,-0.0215,0.9962,0.7968,-0.3275,-0.1451
677,Left,0,0.2028,0.0358,-0.9744,-0.0898,0.0269,-0.0201,0.0068,0.0081,0.0123,-0.0250,-3.8123,-1.0556,8.9527,0.0003,-0.0003,0.0001,1.0000,-0.0954,-0.0265,0.2238
677,Right,0,0.1548,-0.1640,-0.9342,-0.2765,0.0024,-0.0043,0.0000,0.0430,0.0342,-0.0717,-3.7200,2.0983,8.7549,0.0000,-0.0001,0.0000,1.0000,-0.0930,0.0524,0.2189
677,Pelvis,0,0.4204,0.6441,-0.4461,-0.4576,0.7887,-0.9607,0.1038,-2.2049,44.1055,27.3033,50.5386,-24.7542,-12.6846,0.0099,-0.0120,0.0013,0.9999,1.2680,-0.6141,-0.3080
678,Left,0,0.2027,0.0356,-0.9745,-0.0898,0.0146,-0.0043,0.0031,-0.0462,-0.0445,0.0236,-3.7903,-0.9916,9.0226,0.0002,-0.0001,0.0000,1.0000,-0.0948,-0.0248,0.2256
678,Right,0,0.1548,-0.1640,-0.9342,-0.2765,0.0098,-0.0006,0.0067,0.0057,0.0351,-0.0697,-3.6900,2.1195,8.7646,0.0001,-0.0000,0.0001,1.0000,-0.0923,0.0530,0.2191
678,Pelvis,0,0.3219,0.7214,-0.4880,-0.3712,0.4904,-7.8898,0.2238,-7.5538,24.9753,19.1737,32.1531,-20.0486,-9.4179,0.0061,-0.0985,0.0028,0.9951,0.8234,-0.4978,-0.1579
679,Left,0,0.2030,0.0356,-0.9744,-0.0899,-0.0037,0.0207,-0.0019,-0.0526,-0.0210,0.0003,-3.7726,-1.0099,9.0025,-0.0000,0.0003,-0.0000,1.0000,-0.0943,-0.0252,0.2251
679,Right,0,0.1549,-0.1642,-0.9341,-0.2765,0.0153,0.0116,0.0061,-0.0052,0.0423,-0.0646,-3.6811,2.1228,8.7732,0.0002,0.0001,0.0001,1.0000,-0.0920,0.0530,0.2194
679,Pelvis,0,0.2300,0.7762,-0.5336,-0.2446,1.0123,-8.8242,3.5355,-10.1082,1.9303,4.7257,11.5020,-13.5403,1.4748,0.0126,-0.1100,0.0441,0.9929,0.2960,-0.3262,0.0651
680,Left,0,0.2032,0.0358,-0.9743,-0.0899,-0.0159,0.0268,-0.0080,-0.0369,-0.0011,-0.0244,-3.7778,-1.0322,8.9708,-0.0002,0.0003,-0.0001,1.0000,-0.0944,-0.0258,0.2243
680,Right,0,0.1550,-0.1643,-0.9341,-0.2764,0.0128,0.0116,0.0061,-0.0050,0.0219,-0.0889,-3.6832,2.1361,8.7421,0.0002,0.0001,0.0001,1.0000,-0.0921,0.0534,0.2186
680,Pelvis,0,0.1858,0.8025,-0.5541,-0.1206,0.3018,-6.8339,5.5575,0.2508,-14.5602,-9.2422,-7.1621,-5.6202,11.3951,0.0038,-0.0853,0.0693,0.9939,-0.1920,-0.1546,0.2683
681,Left,0,0.2034,0.0360,-0.9743,-0.0900,-0.0116,0.0177,-0.0068,0.0286,0.0319,-0.0586,-3.8215,-1.0753,8.9098,-0.0001,0.0002,-0.0001,1.0000,-0.0955,-0.0268,0.2228
681,Right,0,0.1551,-0.1644,-0.9341,-0.2764,0.0061,0.0085,-0.0006,0.0111,0.0355,-0.0806,-3.6951,2.1190,8.7505,0.0001,0.0001,-0.0000,1.0000,-0.0924,0.0530,0.2188
681,Pelvis,0,0.1684,0.8228,-0.5416,-0.0353,-1.5491,-4.5555,3.7869,17.7033,-22.4546,-15.4264,-24.0754,0.5232,16.4438,-0.0193,-0.0569,0.0473,0.9971,-0.6239,-0.0086,0.3760
682,Left,0,0.2035,0.0360,-0.9743,-0.0900,-0.0006,0.0055,-0.0018,0.0092,0.0443,-0.0562,-3.8044,-1.0868,8.9184,-0.0000,0.0001,-0.0000,1.0000,-0.0951,-0.0272,0.2230
682,Right,0,0.1551,-0.1644,-0.9341,-0.2764,0.0073,0.0079,0.0018,0.0356,0.0530,-0.0833,-3.7066,2.0912,8.7494,0.0001,0.0001,0.0000,1.0000,-0.0926,0.0523,0.2187
682,Pelvis,0,0.1709,0.8403,-0.5143,-0.0175,-2.4312,-0.6575,0.3137,29.4128,-20.8224,-16.8700,-33.1446,5.7911,14.7139,-0.0304,-0.0082,0.0039,0.9995,-0.8322,0.1525,0.3565
683,Left,0,0.2034,0.0359,-0.9743,-0.0900,0.0122,-0.0085,0.0025,0.0179,0.0421,-0.0524,-3.8138,-1.0855,8.9186,0.0002,-0.0001,0.0000,1.0000,-0.0954,-0.0272,0.2230
683,Right,0,0.1552,-0.1645,-0.9341,-0.2764,0.0098,0.0037,0.0037,0.0282,0.0524,-0.0958,-3.6980,2.0933,8.7387,0.0001,0.0000,0.0000,1.0000,-0.0924,0.0523,0.2185
683,Pelvis,0,0.2181,0.8435,-0.4859,-0.0693,-1.4827,5.1222,-0.9558,24.7707,-14.3040,-19.3560,-26.8304,9.8543,9.6612,-0.0185,0.0640,-0.0119,0.9977,-0.6506,0.2592,0.2789
684,Left,0,0.2031,0.0357,-0.9744,-0.0900,0.0159,-0.0122,0.0013,-0.0130,0.0247,-0.0352,-3.7921,-1.0625,8.9493,0.0002,-0.0002,0.0000,1.0000,-0.0948,-0.0266,0.2237
684,Right,0,0.1550,-0.1646,-0.9341,-0.2763,0.0104,0.0006,0.0043,0.0415,0.0496,-0.0708,-3.7178,2.0959,8.7575,0.0001,0.0000,0.0001,1.0000,-0.0929,0.0524,0.2189
684,Pelvis,0,0.2820,0.8222,-0.4668,-0.1632,1.0555,8.4947,-1.6811,8.8950,-7.9711,-19.6917,-11.1425,8.1953,7.0554,0.0132,0.1060,-0.0210,0.9941,-0.2533,0.2078,0.2069
685,Left,0,0.2029,0.0356,-0.9744,-0.0900,0.0195,-0.0177,0.0019,0.0037,0.0228,-0.0493,-3.7986,-1.0585,8.9316,0.0002,-0.0002,0.0000,1.0000,-0.0950,-0.0265,0.2233
685,Right,0,0.1550,-0.1646,-0.9341,-0.2763,0.0085,-0.0037,0.0055,0.0180,0.0341,-0.0915,-3.6976,2.1179,8.7375,0.0001,-0.0000,0.0001,1.0000,-0.0925,0.0529,0.2184
685,Pelvis,0,0.3150,0.7918,-0.4553,-0.2579,2.7437,7.4922,-3.1357,-16.4874,10.9254,-4.5375,19.6963,-5.6371,0.9528,0.0342,0.0935,-0.0391,0.9943,0.4854,-0.1597,-0.0272
686,Left,0,0.2026,0.0353,-0.9745,-0.0900,0.0281,-0.0214,0.0007,-0.0086,0.0208,-0.0225,-3.7943,-1.0529,8.9634,0.0004,-0.0003,0.0000,1.0000,-0.0949,-0.0264,0.2241
686,Right,0,0.1549,-0.1645,-0.9342,-0.2762,0.0073,-0.0092,0.0031,0.0338,0.0473,-0.0833,-3.7058,2.1005,8.7475,0.0001,-0.0001,0.0000,1.0000,-0.0927,0.0525,0.2187
686,Pelvis,0,0.3113,0.7564,-0.4998,-0.2850,5.3935,0.8970,-0.5125,-28.6853,37.4217,23.6338,50.4625,-24.5685,-13.9150,0.0674,0.0112,-0.0064,0.9976,1.2534,-0.5963,-0.4026
687,Left,0,0.2023,0.0350,-0.9745,-0.0900,0.0244,-0.0171,0.0043,-0.0366,-0.0082,0.0062,-3.7803,-1.0173,9.0048,0.0003,-0.0002,0.0001,1.0000,-0.0946,-0.0255,0.2251
687,Right,0,0.1547,-0.1646,-0.9342,-0.2762,0.0110,-0.0061,0.0080,0.0365,0.0530,-0.0532,-3.7137,2.1032,8.7770,0.0001,-0.0001,0.0001,1.0000,-0.0929,0.0525,0.2194
687,Pelvis,0,0.3063,0.7353,-0.5549,-0.2401,3.6107,-3.8975,3.5526,-12.3760,23.4503,32.6287,28.5915,-36.5022,-18.9247,0.0451,-0.0487,0.0444,0.9968,0.7769,-0.8575,-0.4758
688,Left,0,0.2025,0.0351,-0.9745,-0.0900,-0.0006,0.0152,-0.0037,-0.0572,-0.0368,0.0171,-3.7704,-0.9852,9.0246,-0.0000,0.0002,-0.0000,1.0000,-0.0942,-0.0246,0.2256
688,Right,0,0.1547,-0.1648,-0.9342,-0.2760,0.0207,0.0098,0.0079,0.0072,0.0570,-0.0622,-3.6844,2.1172,8.7761,0.0003,0.0001,0.0001,1.0000,-0.0921,0.0529,0.2194
688,Pelvis,0,0.3169,0.7413,-0.5640,-0.1791,-0.8645,-3.8857,4.0164,-5.9525,4.0447,8.5843,6.5440,-18.1629,-4.2497,-0.0108,-0.0485,0.0502,0.9975,0.1909,-0.4460,-0.0926
689,Left,0,0.2028,0.0354,-0.9744,-0.0900,-0.0183,0.0317,-0.0099,-0.0070,-0.0098,-0.0347,-3.7949,-1.0176,8.9539,-0.0002,0.0004,-0.0001,1.0000,-0.0948,-0.0254,0.2239
689,Right,0,0.1548,-0.1650,-0.9342,-0.2759,0.0195,0.0128,0.0073,-0.0030,0.0255,-0.1056,-3.6765,2.1415,8.7250,0.0002,0.0002,0.0001,1.0000,-0.0919,0.0535,0.2182
689,Pelvis,0,0.3483,0.7341,-0.5699,-0.1220,-0.8095,-2.7852,5.2552,-0.0048,-8.7644,-3.1946,-6.8217,-7.4639,4.2976,-0.0101,-0.0348,0.0656,0.9972,-0.1615,-0.1963,0.1037
690,Left,0,0.2031,0.0356,-0.9744,-0.0901,-0.0140,0.0226,-0.0105,0.0197,0.0271,-0.0534,-3.8104,-1.0614,8.9218,-0.0002,0.0003,-0.0001,1.0000,-0.0952,-0.0265,0.2231
690,Right,0,0.1550,-0.1649,-0.9342,-0.2757,0.0055,0.0067,0.0018,0.0045,0.0344,-0.0864,-3.6882,2.1350,8.7430,0.0001,0.0001,0.0000,1.0000,-0.0922,0.0534,0.2186
690,Pelvis,0,0.3713,0.7326,-0.5642,-0.0836,-1.4124,-1.7832,3.3939,7.9384,-15.7711,-9.8710,-15.9474,1.7083,7.3946,-0.0176,-0.0223,0.0424,0.9987,-0.4041,0.0288,0.1753
691,Left,0,0.2031,0.0357,-0.9743,-0.0901,-0.0049,0.0073,-0.0073,0.0134,0.0378,-0.0561,-3.8037,-1.0741,8.9202,-0.0001,0.0001,-0.0001,1.0000,-0.0951,-0.0268,0.2230
691,Right,0,0.1550,-0.1649,-0.9342,-0.2756,0.0043,0.0024,0.0024,0.0422,0.0634,-0.1020,-3.6989,2.0874,8.7329,0.0001,0.0000,0.0000,1.0000,-0.0925,0.0522,0.2183
692,Left,0,0.2030,0.0356,-0.9744,-0.0901,0.0061,-0.0043,-0.0018,-0.0124,0.0495,-0.0358,-3.7845,-1.0840,8.9495,0.0001,-0.0001,-0.0000,1.0000,-0.0946,-0.0271,0.2237
692,Right,0,0.1549,-0.1650,-0.9342,-0.2757,0.0073,0.0006,0.0037,0.0416,0.0578,-0.0787,-3.7089,2.0989,8.7519,0.0001,0.0000,0.0000,1.0000,-0.0927,0.0524,0.2188
692,Pelvis,0,0.3724,0.7411,-0.5496,-0.1003,-0.3550,0.5322,-0.4946,13.7422,-12.8466,-14.6699,-16.7344,9.1091,3.8069,-0.0089,0.0133,-0.0124,0.9998,-0.8284,0.4675,0.1973
693,Left,0,0.2029,0.0356,-0.9744,-0.0901,0.0110,-0.0098,-0.0012,-0.0170,0.0316,-0.0596,-3.7731,-1.0628,8.9308,0.0001,-0.0001,-0.0000,1.0000,-0.0944,-0.0266,0.2233
693,Right,0,0.1549,-0.1649,-0.9343,-0.2755,0.0061,-0.0024,0.0049,0.0224,0.0687,-0.0772,-3.6890,2.1008,8.7614,0.0001,-0.0000,0.0001,1.0000,-0.0922,0.0525,0.2190
693,Pelvis,0,0.3570,0.7441,-0.5490,-0.1318,1.2387,2.4709,-2.8572,4.2533,-4.2258,-12.6816,-5.1323,3.8192,1.8133,0.0155,0.0309,-0.0357,0.9988,-0.1233,0.0992,0.0507
694,Left,0,0.2028,0.0355,-0.9744,-0.0901,0.0153,-0.0085,-0.0012,0.0015,0.0368,-0.0510,-3.7905,-1.0698,8.9320,0.0002,-0.0001,-0.0000,1.0000,-0.0948,-0.0268,0.2233
694,Right,0,0.1549,-0.1648,-0.9343,-0.2755,0.0061,-0.0043,0.0019,0.0316,0.0549,-0.0911,-3.6978,2.1023,8.7419,0.0001,-0.0001,0.0000,1.0000,-0.0925,0.0525,0.2185
694,Pelvis,0,0.3530,0.7397,-0.5470,-0.1703,1.3662,3.0173,-2.0010,-7.2966,0.1805,-1.4164,3.8560,-10.3542,1.3214,0.0171,0.0377,-0.0250,0.9988,0.0909,-0.2616,0.0251
695,Left,0,0.2027,0.0354,-0.9745,-0.0900,0.0134,-0.0061,0.0006,-0.0277,0.0072,-0.0222,-3.7792,-1.0371,8.9720,0.0002,-0.0001,0.0000,1.0000,-0.0945,-0.0260,0.2243
695,Right,0,0.1549,-0.1648,-0.9343,-0.2754,0.0091,-0.0043,0.0025,0.0338,0.0560,-0.0698,-3.7066,2.1043,8.7613,0.0001,-0.0001,0.0000,1.0000,-0.0927,0.0526,0.2190
695,Pelvis,0,0.3410,0.7563,-0.5227,-0.1963,-1.2259,2.2286,-2.7072,-11.3670,5.0827,8.2318,9.7114,-19.4758,-2.6933,-0.0153,0.0278,-0.0338,0.9989,0.2243,-0.4957,-0.0662
696,Left,0,0.2026,0.0354,-0.9745,-0.0900,0.0049,0.0037,0.0006,-0.0121,0.0144,-0.0263,-3.7887,-1.0448,8.9626,0.0001,0.0000,0.0000,1.0000,-0.0947,-0.0261,0.2241
696,Right,0,0.1548,-0.1649,-0.9343,-0.2754,0.0140,0.0043,0.0037,0.0156,0.0525,-0.0839,-3.6868,2.1168,8.7510,0.0002,0.0001,0.0000,1.0000,-0.0922,0.0529,0.2188
696,Pelvis,0,0.3209,0.7847,-0.4918,-0.1985,-2.7461,0.1193,-2.5168,-7.1155,5.1959,11.1268,8.0057,-19.9452,-7.3862,-0.0343,0.0015,-0.0314,0.9989,0.1839,-0.5105,-0.1675
697,Left,0,0.2028,0.0355,-0.9744,-0.0899,-0.0012,0.0153,-0.0013,-0.0183,0.0250,-0.0290,-3.7810,-1.0542,8.9618,-0.0000,0.0002,-0.0000,1.0000,-0.0945,-0.0263,0.2241
