PacketId,Role,StatusWord,Qx,Qy,Qz,Qw,Gx,Gy,Gz,FreeAx,FreeAy,FreeAz,Ax,Ay,Az,DQx,DQy,DQz,DQw,DVx,DVy,DVz
277,Pelvis,0,-0.1278,-0.6364,-0.1518,0.7454,0.0006,-0.0006,-0.0018,-0.0045,0.0138,-0.0111,9.6780,0.0363,1.5512,0.0000,-0.0000,-0.0000,1.0000,0.2419,0.0009,0.0388
277,Left,0,0.0137,0.0087,-0.8006,0.5989,0.0024,0.0024,0.0043,-0.0093,0.0001,-0.0814,-0.3122,0.0155,9.7263,0.0000,0.0000,0.0001,1.0000,-0.0078,0.0004,0.2432
278,Right,0,0.0110,0.0114,-0.3914,0.9201,0.0116,0.0012,0.0055,-0.0184,-0.0169,-0.1307,-0.2862,0.0832,9.6774,0.0001,0.0000,0.0001,1.0000,-0.0072,0.0020,0.2419
278,Pelvis,0,-0.1278,-0.6364,-0.1518,0.7454,-0.0006,-0.0006,-0.0024,-0.0084,-0.0162,-0.0224,9.6682,0.0075,1.5413,-0.0000,-0.0000,-0.0000,1.0000,0.2417,0.0002,0.0385
278,Left,0,0.0138,0.0087,-0.8006,0.5990,0.0024,0.0043,0.0024,-0.0027,-0.0123,-0.0719,-0.3033,0.0259,9.7360,0.0000,0.0001,0.0000,1.0000,-0.0076,0.0006,0.2434
279,Right,0,0.0111,0.0113,-0.3913,0.9201,0.0122,0.0006,0.0049,-0.0318,-0.0164,-0.1207,-0.2962,0.0764,9.6872,0.0002,0.0000,0.0001,1.0000,-0.0074,0.0019,0.2422
279,Pelvis,0,-0.1278,-0.6364,-0.1518,0.7454,-0.0000,-0.0006,-0.0031,-0.0105,-0.0045,-0.0015,9.6878,0.0179,1.5509,-0.0000,-0.0000,-0.0000,1.0000,0.2422,0.0004,0.0388
279,Left,0,0.0138,0.0087,-0.8006,0.5990,0.0006,0.0049,0.0024,-0.0120,-0.0097,-0.0622,-0.3044,0.0165,9.7457,0.0000,0.0001,0.0000,1.0000,-0.0076,0.0004,0.2436
280,Right,0,0.0112,0.0113,-0.3912,0.9202,0.0122,0.0006,0.0067,-0.0318,-0.0295,-0.1309,-0.2866,0.0696,9.6774,0.0002,0.0000,0.0001,1.0000,-0.0072,0.0017,0.2419
280,Pelvis,0,-0.1278,-0.6364,-0.1518,0.7454,0.0012,0.0000,-0.0018,-0.0118,-0.0037,-0.0112,9.6780,0.0185,1.5508,0.0000,0.0000,-0.0000,1.0000,0.2420,0.0005,0.0388
280,Left,0,0.0139,0.0087,-0.8006,0.5990,0.0012,0.0037,0.0055,-0.0025,-0.0123,-0.0622,-0.3054,0.0266,9.7457,0.0000,0.0000,0.0001,1.0000,-0.0076,0.0007,0.2436
281,Right,0,0.0113,0.0113,-0.3912,0.9202,0.0116,0.0018,0.0049,-0.0241,-0.0365,-0.1116,-0.2771,0.0726,9.6969,0.0001,0.0000,0.0001,1.0000,-0.0069,0.0018,0.2424
281,Pelvis,0,-0.1278,-0.6364,-0.1518,0.7454,0.0024,0.0000,-0.0031,-0.0166,-0.0120,-0.0208,9.6683,0.0094,1.5508,0.0000,0.0000,-0.0000,1.0000,0.2417,0.0002,0.0388
281,Left,0,0.0139,0.0087,-0.8006,0.5990,0.0024,0.0037,0.0006,-0.0087,0.0003,-0.0717,-0.3161,0.0173,9.7359,0.0000,0.0000,0.0000,1.0000,-0.0079,0.0004,0.2434
282,Right,0,0.0114,0.0112,-0.3911,0.9202,0.0128,-0.0006,0.0061,-0.0162,-0.0149,-0.1210,-0.2870,0.0951,9.6870,0.0002,-0.0000,0.0001,1.0000,-0.0072,0.0023,0.2422
282,Pelvis,0,-0.1278,-0.6364,-0.1518,0.7454,0.0000,-0.0012,-0.0018,-0.0237,-0.0086,-0.0097,9.6781,0.0100,1.5604,0.0000,-0.0000,-0.0000,1.0000,0.2420,0.0002,0.0390
282,Left,0,0.0139,0.0087,-0.8005,0.5991,0.0018,0.0031,0.0043,-0.0207,-0.0062,-0.0720,-0.3072,0.0080,9.7359,0.0000,0.0000,0.0001,1.0000,-0.0077,0.0002,0.2434
283,Right,0,0.0115,0.0112,-0.3910,0.9202,0.0116,0.0012,0.0061,-0.0295,-0.0277,-0.1211,-0.2871,0.0785,9.6871,0.0001,0.0000,0.0001,1.0000,-0.0072,0.0019,0.2422
283,Pelvis,0,-0.1277,-0.6364,-0.1518,0.7454,0.0012,0.0006,-0.0024,-0.0159,0.0098,-0.0096,9.6781,0.0301,1.5603,0.0000,0.0000,-0.0000,1.0000,0.2420,0.0007,0.0390
283,Left,0,0.0140,0.0088,-0.8005,0.5991,0.0012,0.0037,0.0037,-0.0108,-0.0088,-0.0720,-0.3080,0.0182,9.7359,0.0000,0.0000,0.0000,1.0000,-0.0077,0.0005,0.2434
284,Right,0,0.0116,0.0111,-0.3910,0.9203,0.0128,0.0006,0.0055,-0.0426,-0.0262,-0.1306,-0.2971,0.0717,9.6774,0.0002,0.0000,0.0001,1.0000,-0.0074,0.0018,0.2419
284,Pelvis,0,-0.1277,-0.6364,-0.1518,0.7454,0.0006,-0.0006,-0.0031,-0.0051,-0.0156,-0.0127,9.6781,0.0113,1.5408,0.0000,-0.0000,-0.0000,1.0000,0.2420,0.0003,0.0385
284,Left,0,0.0140,0.0088,-0.8005,0.5991,0.0018,0.0037,0.0031,-0.0076,0.0007,-0.0619,-0.3186,0.0186,9.7456,0.0000,0.0000,0.0000,1.0000,-0.0080,0.0005,0.2436
285,Right,0,0.0117,0.0111,-0.3909,0.9203,0.0128,0.0012,0.0061,-0.0418,-0.0393,-0.1212,-0.2875,0.0651,9.6872,0.0002,0.0000,0.0001,1.0000,-0.0072,0.0016,0.2422
285,Pelvis,0,-0.1277,-0.6364,-0.1518,0.7454,0.0006,-0.0006,-0.0018,-0.0007,-0.0064,-0.0127,9.6781,0.0217,1.5407,0.0000,-0.0000,-0.0000,1.0000,0.2420,0.0005,0.0385
285,Left,0,0.0140,0.0088,-0.8004,0.5992,0.0012,0.0031,0.0037,-0.0033,-0.0208,-0.0625,-0.2999,0.0288,9.7456,0.0000,0.0000,0.0000,1.0000,-0.0075,0.0007,0.2436
286,Right,0,0.0118,0.0111,-0.3909,0.9203,0.0116,0.0012,0.0067,-0.0270,-0.0241,-0.1504,-0.2878,0.0875,9.6577,0.0001,0.0000,0.0001,1.0000,-0.0072,0.0022,0.2414
286,Pelvis,0,-0.1277,-0.6364,-0.1518,0.7454,0.0012,-0.0012,-0.0024,-0.0104,-0.0021,-0.0208,9.6684,0.0222,1.5502,0.0000,-0.0000,-0.0000,1.0000,0.2417,0.0005,0.0388
286,Left,0,0.0140,0.0088,-0.8004,0.5992,0.0031,0.0037,0.0024,0.0027,-0.0015,-0.0716,-0.3202,0.0293,9.7357,0.0000,0.0000,0.0000,1.0000,-0.0080,0.0007,0.2434
287,Right,0,0.0118,0.0111,-0.3908,0.9203,0.0122,0.0012,0.0055,-0.0396,-0.0371,-0.1310,-0.2881,0.0710,9.6773,0.0002,0.0000,0.0001,1.0000,-0.0072,0.0017,0.2419
287,Pelvis,0,-0.1277,-0.6364,-0.1518,0.7454,0.0018,0.0000,-0.0012,-0.0015,-0.0056,-0.0224,9.6684,0.0227,1.5403,0.0000,0.0000,-0.0000,1.0000,0.2417,0.0006,0.0385
287,Left,0,0.0141,0.0088,-0.8004,0.5992,0.0012,0.0031,0.0031,-0.0095,-0.0080,-0.0622,-0.3113,0.0201,9.7455,0.0000,0.0000,0.0000,1.0000,-0.0078,0.0005,0.2436
288,Right,0,0.0119,0.0111,-0.3907,0.9204,0.0122,0.0018,0.0067,-0.0244,-0.0229,-0.1211,-0.2884,0.0936,9.6869,0.0002,0.0000,0.0001,1.0000,-0.0072,0.0023,0.2422
288,Pelvis,0,-0.1276,-0.6364,-0.1518,0.7454,-0.0006,-0.0006,-0.0012,-0.0165,-0.0208,-0.0112,9.6782,0.0035,1.5500,-0.0000,-0.0000,-0.0000,1.0000,0.2420,0.0001,0.0388
288,Left,0,0.0141,0.0088,-0.8004,0.5993,0.0006,0.0043,0.0037,-0.0187,-0.0044,-0.0817,-0.3122,0.0106,9.7260,0.0000,0.0001,0.0000,1.0000,-0.0078,0.0003,0.2431
289,Right,0,0.0120,0.0111,-0.3906,0.9204,0.0128,0.0018,0.0061,-0.0310,-0.0564,-0.1218,-0.2694,0.0673,9.6871,0.0002,0.0000,0.0001,1.0000,-0.0067,0.0016,0.2422
289,Pelvis,0,-0.1276,-0.6364,-0.1518,0.7454,0.0024,-0.0012,-0.0031,-0.0009,-0.0055,-0.0224,9.6684,0.0236,1.5400,0.0000,-0.0000,-0.0000,1.0000,0.2417,0.0006,0.0385
289,Left,0,0.0141,0.0088,-0.8003,0.5993,0.0031,0.0031,0.0037,-0.0183,-0.0040,-0.0720,-0.3131,0.0110,9.7357,0.0000,0.0000,0.0000,1.0000,-0.0078,0.0003,0.2434
290,Right,0,0.0121,0.0110,-0.3906,0.9204,0.0128,-0.0006,0.0061,-0.0294,-0.0414,-0.1117,-0.2793,0.0803,9.6968,0.0002,-0.0000,0.0001,1.0000,-0.0070,0.0020,0.2424
290,Pelvis,0,-0.1276,-0.6364,-0.1518,0.7454,0.0018,-0.0006,-0.0006,-0.0210,-0.0079,-0.0097,9.6782,0.0144,1.5593,0.0000,-0.0000,-0.0000,1.0000,0.2420,0.0004,0.0390
290,Left,0,0.0141,0.0088,-0.8003,0.5993,0.0018,0.0031,0.0018,-0.0090,-0.0072,-0.0524,-0.3139,0.0214,9.7552,0.0000,0.0000,0.0000,1.0000,-0.0078,0.0005,0.2439
291,Pelvis,0,-0.1276,-0.6364,-0.1518,0.7454,-0.0000,-0.0000,-0.0031,-0.0130,-0.0106,-0.0208,9.6685,0.0148,1.5495,-0.0000,-0.0000,-0.0000,1.0000,0.2417,0.0004,0.0387
291,Left,0,0.0141,0.0088,-0.8003,0.5993,0.0018,0.0031,0.0012,-0.0295,-0.0111,-0.0528,-0.3049,0.0023,9.7552,0.0000,0.0000,0.0000,1.0000,-0.0076,0.0001,0.2439
292,Right,0,0.0123,0.0110,-0.3904,0.9205,0.0119,0.0015,0.0061,-0.0490,-0.0325,-0.1307,-0.2991,0.0750,9.6773,0.0003,0.0000,0.0002,1.0000,-0.0149,0.0036,0.4839
292,Pelvis,0,-0.1276,-0.6364,-0.1518,0.7454,0.0018,-0.0012,-0.0018,-0.0124,-0.0098,-0.0208,9.6685,0.0154,1.5493,0.0000,-0.0000,-0.0000,1.0000,0.2417,0.0004,0.0387
292,Left,0,0.0142,0.0088,-0.8003,0.5994,0.0012,0.0037,0.0024,-0.0076,-0.0061,-0.0817,-0.3153,0.0223,9.7258,0.0000,0.0000,0.0000,1.0000,-0.0079,0.0006,0.2431
293,Right,0,0.0122,0.0110,-0.3904,0.9205,0.0116,-0.0006,0.0049,-0.0332,-0.0438,-0.1410,-0.2798,0.0792,9.6675,0.0001,-0.0000,0.0001,1.0000,-0.0070,0.0019,0.2417
293,Pelvis,0,-0.1276,-0.6364,-0.1518,0.7455,-0.0000,-0.0000,-0.0031,-0.0100,-0.0095,-0.0112,9.6783,0.0161,1.5492,-0.0000,-0.0000,-0.0000,1.0000,0.2420,0.0004,0.0387
293,Left,0,0.0142,0.0088,-0.8003,0.5994,0.0018,0.0037,0.0031,-0.0282,-0.0093,-0.0723,-0.3065,0.0031,9.7356,0.0000,0.0000,0.0000,1.0000,-0.0077,0.0001,0.2434
294,Right,0,0.0123,0.0110,-0.3903,0.9205,0.0122,0.0006,0.0049,-0.0312,-0.0289,-0.1211,-0.2896,0.0921,9.6869,0.0002,0.0000,0.0001,1.0000,-0.0072,0.0023,0.2422
294,Pelvis,0,-0.1277,-0.6363,-0.1518,0.7455,0.0000,-0.0012,-0.0018,-0.0016,-0.0119,-0.0224,9.6685,0.0166,1.5393,0.0000,-0.0000,-0.0000,1.0000,0.2417,0.0004,0.0385
294,Left,0,0.0142,0.0089,-0.8003,0.5994,0.0012,0.0037,0.0037,0.0034,-0.0083,-0.0622,-0.3172,0.0328,9.7453,0.0000,0.0000,0.0000,1.0000,-0.0079,0.0008,0.2436
295,Right,0,0.0123,0.0110,-0.3903,0.9205,0.0134,0.0024,0.0055,-0.0300,-0.0554,-0.1120,-0.2705,0.0757,9.6968,0.0002,0.0000,0.0001,1.0000,-0.0068,0.0019,0.2424
295,Pelvis,0,-0.1276,-0.6363,-0.1518,0.7455,0.0012,0.0006,-0.0031,0.0007,-0.0122,-0.0127,9.6783,0.0173,1.5392,0.0000,0.0000,-0.0000,1.0000,0.2420,0.0004,0.0385
295,Left,0,0.0142,0.0089,-0.8002,0.5994,0.0031,0.0037,0.0024,-0.0266,-0.0096,-0.0625,-0.3083,0.0041,9.7453,0.0000,0.0000,0.0000,1.0000,-0.0077,0.0001,0.2436
296,Right,0,0.0124,0.0110,-0.3903,0.9206,0.0122,-0.0006,0.0067,-0.0418,-0.0396,-0.1212,-0.2902,0.0788,9.6870,0.0002,-0.0000,0.0001,1.0000,-0.0073,0.0019,0.2422
296,Pelvis,0,-0.1276,-0.6363,-0.1518,0.7455,-0.0000,-0.0000,-0.0018,0.0008,-0.0116,-0.0127,9.6783,0.0179,1.5393,-0.0000,-0.0000,-0.0000,1.0000,0.2420,0.0004,0.0385
296,Left,0,0.0142,0.0089,-0.8002,0.5995,0.0006,0.0055,0.0037,-0.0259,-0.0089,-0.0723,-0.3094,0.0045,9.7355,0.0000,0.0001,0.0000,1.0000,-0.0077,0.0001,0.2434
297,Right,0,0.0124,0.0110,-0.3902,0.9206,0.0116,0.0006,0.0061,-0.0265,-0.0530,-0.1023,-0.2707,0.0818,9.7065,0.0001,0.0000,0.0001,1.0000,-0.0068,0.0020,0.2427
297,Pelvis,0,-0.1277,-0.6363,-0.1518,0.7455,0.0012,-0.0012,-0.0018,-0.0143,0.0060,-0.0193,9.6686,0.0281,1.5587,0.0000,-0.0000,-0.0000,1.0000,0.2417,0.0007,0.0390
297,Left,0,0.0142,0.0089,-0.8002,0.5995,0.0024,0.0037,0.0018,0.0061,-0.0069,-0.0719,-0.3202,0.0342,9.7354,0.0000,0.0000,0.0000,1.0000,-0.0080,0.0008,0.2434
298,Right,0,0.0125,0.0109,-0.3902,0.9206,0.0134,0.0012,0.0043,-0.0393,-0.0504,-0.1118,-0.2807,0.0751,9.6968,0.0002,0.0000,0.0001,1.0000,-0.0070,0.0018,0.2424
298,Pelvis,0,-0.1277,-0.6363,-0.1518,0.7455,0.0000,-0.0012,-0.0024,0.0093,-0.0139,-0.0239,9.6686,0.0189,1.5291,0.0000,-0.0000,-0.0000,1.0000,0.2417,0.0005,0.0382
298,Left,0,0.0142,0.0089,-0.8002,0.5995,0.0018,0.0031,0.0018,-0.0146,-0.0099,-0.0723,-0.3113,0.0152,9.7355,0.0000,0.0000,0.0000,1.0000,-0.0078,0.0004,0.2434
299,Right,0,0.0125,0.0109,-0.3901,0.9206,0.0128,0.0006,0.0061,-0.0380,-0.0487,-0.1215,-0.2809,0.0782,9.6870,0.0002,0.0000,0.0001,1.0000,-0.0070,0.0019,0.2422
299,Pelvis,0,-0.1276,-0.6363,-0.1518,0.7455,0.0006,-0.0006,-0.0018,0.0009,-0.0103,-0.0224,9.6686,0.0194,1.5386,0.0000,-0.0000,-0.0000,1.0000,0.2417,0.0005,0.0385
299,Left,0,0.0142,0.0089,-0.8002,0.5995,0.0018,0.0037,0.0031,-0.0109,-0.0002,-0.0720,-0.3219,0.0157,9.7354,0.0000,0.0000,0.0000,1.0000,-0.0080,0.0004,0.2434
300,Right,0,0.0126,0.0109,-0.3901,0.9206,0.0128,0.0006,0.0049,-0.0231,-0.0471,-0.1217,-0.2712,0.0911,9.6869,0.0002,0.0000,0.0001,1.0000,-0.0068,0.0022,0.2422
300,Pelvis,0,-0.1276,-0.6363,-0.1519,0.7455,0.0006,-0.0012,-0.0037,-0.0117,0.0058,-0.0096,9.6784,0.0299,1.5579,0.0000,-0.0000,-0.0000,1.0000,0.2420,0.0007,0.0390
300,Left,0,0.0142,0.0090,-0.8002,0.5995,0.0024,0.0031,0.0031,-0.0151,-0.0185,-0.0725,-0.3032,0.0162,9.7354,0.0000,0.0000,0.0000,1.0000,-0.0076,0.0004,0.2434
301,Right,0,0.0126,0.0109,-0.3900,0.9206,0.0122,0.0012,0.0067,-0.0424,-0.0521,-0.1118,-0.2813,0.0748,9.6968,0.0002,0.0000,0.0001,1.0000,-0.0070,0.0018,0.2424
301,Pelvis,0,-0.1276,-0.6363,-0.1519,0.7455,0.0012,-0.0006,-0.0024,0.0018,-0.0204,-0.0031,9.6883,0.0111,1.5382,0.0000,-0.0000,-0.0000,1.0000,0.2422,0.0003,0.0385
301,Left,0,0.0142,0.0090,-0.8001,0.5996,0.0006,0.0031,0.0031,-0.0119,-0.0090,-0.0625,-0.3137,0.0166,9.7451,0.0000,0.0000,0.0000,1.0000,-0.0078,0.0004,0.2436
302,Right,0,0.0127,0.0109,-0.3900,0.9207,0.0122,0.0018,0.0067,-0.0337,-0.0443,-0.1117,-0.2816,0.0875,9.6967,0.0002,0.0000,0.0001,1.0000,-0.0070,0.0022,0.2424
302,Pelvis,0,-0.1276,-0.6363,-0.1518,0.7455,0.0018,0.0000,-0.0018,-0.0080,-0.0149,-0.0112,9.6785,0.0117,1.5479,0.0000,0.0000,-0.0000,1.0000,0.2420,0.0003,0.0387
302,Left,0,0.0141,0.0091,-0.8001,0.5996,0.0012,0.0043,0.0037,-0.0003,-0.0108,-0.1015,-0.3145,0.0266,9.7060,0.0000,0.0001,0.0000,1.0000,-0.0078,0.0007,0.2427
303,Right,0,0.0127,0.0109,-0.3899,0.9207,0.0122,0.0012,0.0067,-0.0391,-0.0486,-0.1410,-0.2820,0.0805,9.6674,0.0002,0.0000,0.0001,1.0000,-0.0070,0.0020,0.2417
303,Pelvis,0,-0.1277,-0.6362,-0.1518,0.7455,-0.0006,-0.0000,-0.0024,-0.0089,-0.0132,-0.0208,9.6687,0.0122,1.5479,-0.0000,-0.0000,-0.0000,1.0000,0.2417,0.0003,0.0387
303,Left,0,0.0142,0.0091,-0.8001,0.5996,0.0012,0.0031,0.0043,-0.0123,-0.0181,-0.0725,-0.3057,0.0172,9.7354,0.0000,0.0000,0.0001,1.0000,-0.0076,0.0004,0.2434
304,Right,0,0.0127,0.0109,-0.3899,0.9207,0.0122,0.0018,0.0043,-0.0515,-0.0474,-0.1212,-0.2922,0.0740,9.6870,0.0002,0.0000,0.0001,1.0000,-0.0073,0.0018,0.2422
304,Pelvis,0,-0.1276,-0.6363,-0.1518,0.7455,0.0000,-0.0012,-0.0006,0.0151,-0.0034,-0.0239,9.6687,0.0321,1.5282,0.0000,-0.0000,-0.0000,1.0000,0.2417,0.0008,0.0382
304,Left,0,0.0141,0.0091,-0.8001,0.5997,0.0006,0.0031,0.0037,0.0010,-0.0116,-0.0625,-0.3162,0.0272,9.7450,0.0000,0.0000,0.0000,1.0000,-0.0079,0.0007,0.2436
305,Right,0,0.0128,0.0109,-0.3899,0.9207,0.0110,0.0012,0.0067,-0.0371,-0.0591,-0.1413,-0.2730,0.0765,9.6675,0.0001,0.0000,0.0001,1.0000,-0.0068,0.0019,0.2417
305,Pelvis,0,-0.1276,-0.6363,-0.1519,0.7455,0.0012,-0.0012,-0.0043,-0.0033,-0.0049,-0.0015,9.6883,0.0230,1.5474,0.0000,-0.0000,-0.0001,1.0000,0.2422,0.0006,0.0387
305,Left,0,0.0142,0.0092,-0.8001,0.5997,0.0024,0.0049,0.0018,-0.0221,-0.0249,-0.0631,-0.2977,0.0080,9.7451,0.0000,0.0001,0.0000,1.0000,-0.0074,0.0002,0.2436
306,Right,0,0.0128,0.0109,-0.3899,0.9207,0.0128,0.0006,0.0049,-0.0476,-0.0581,-0.1117,-0.2831,0.0700,9.6969,0.0002,0.0000,0.0001,1.0000,-0.0071,0.0017,0.2424
306,Pelvis,0,-0.1276,-0.6363,-0.1519,0.7455,0.0012,0.0012,-0.0024,-0.0259,-0.0065,-0.0081,9.6786,0.0141,1.5669,0.0000,0.0000,-0.0000,1.0000,0.2420,0.0003,0.0392
306,Left,0,0.0141,0.0092,-0.8000,0.5997,0.0012,0.0031,0.0037,-0.0062,-0.0078,-0.0722,-0.3182,0.0183,9.7352,0.0000,0.0000,0.0000,1.0000,-0.0079,0.0005,0.2434
307,Right,0,0.0128,0.0109,-0.3898,0.9207,0.0110,0.0006,0.0055,-0.0463,-0.0559,-0.1312,-0.2832,0.0727,9.6773,0.0001,0.0000,0.0001,1.0000,-0.0071,0.0018,0.2419
307,Pelvis,0,-0.1276,-0.6363,-0.1519,0.7455,0.0006,-0.0000,-0.0024,-0.0038,-0.0044,-0.0112,9.6785,0.0245,1.5476,0.0000,-0.0000,-0.0000,1.0000,0.2420,0.0006,0.0387
