Timestamp,PacketId,Pelvis_AccX,Pelvis_AccY,Pelvis_AccZ,Pelvis_GyrX,Pelvis_GyrY,Pelvis_GyrZ,Pelvis_QuatW,Pelvis_QuatX,Pelvis_QuatY,Pelvis_QuatZ,Left_AccX,Left_AccY,Left_AccZ,Left_GyrX,Left_GyrY,Left_GyrZ,Left_QuatW,Left_QuatX,Left_QuatY,Left_QuatZ,Right_AccX,Right_AccY,Right_AccZ,Right_GyrX,Right_GyrY,Right_GyrZ,Right_QuatW,Right_QuatX,Right_QuatY,Right_QuatZ,GaitEvent_LeftStance,GaitEvent_RightStance,GaitEvent_IsWalking,MotionContext_State,MotionContext_Confidence,PD_DirectionDeg,PD_Stability,PD_IsValid,FPA_Left_Deg,FPA_Left_Error,FPA_Left_OnTarget,FPA_Right_Deg,FPA_Right_Error,FPA_Right_OnTarget,FPA_Quality,Stage,Attempt
1786980101829,25532,9.7422,-0.0498,1.0066,0.0708,0.0450,-0.0108,0.067885,-0.664856,-0.055627,-0.741798,-2.7170,-1.4530,9.2341,0.0080,0.0053,0.0027,-0.093931,0.150240,0.061084,-0.982280,-2.2911,2.1794,9.2607,0.0015,0.0047,0.0057,0.468381,0.158988,-0.042251,-0.868077,False,False,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980101852,25533,9.7171,-0.0255,1.0629,0.0643,0.0338,-0.0121,0.068297,-0.664494,-0.056290,-0.742034,-2.7134,-1.4505,9.2502,0.0087,0.0057,0.0030,-0.094448,0.150288,0.061022,-0.982227,-2.2857,2.1875,9.2589,0.0006,0.0035,0.0062,0.468324,0.158980,-0.042250,-0.868109,False,False,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980101879,25534,9.7541,-0.0340,1.0419,0.0534,0.0261,-0.0076,0.068571,-0.664214,-0.056751,-0.742225,-2.7296,-1.4529,9.2254,0.0102,0.0051,0.0045,-0.094136,0.150276,0.061095,-0.982254,-2.2754,2.1669,9.2617,-0.0005,0.0056,0.0055,0.468383,0.158986,-0.042210,-0.868078,False,False,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980101903,25535,9.8291,-0.0767,0.9850,0.0473,0.0331,-0.0030,0.068961,-0.663879,-0.057207,-0.742453,-2.7310,-1.4503,9.2254,0.0104,0.0058,0.0041,-0.094028,0.150285,0.061124,-0.982261,-2.2771,2.1639,9.2398,0.0023,0.0059,0.0062,0.468279,0.159007,-0.042229,-0.868129,False,False,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980101928,25536,9.8029,-0.0396,0.9980,0.0422,0.0355,-0.0036,0.069268,-0.663526,-0.057593,-0.742710,-2.7276,-1.4439,9.2178,0.0080,0.0047,0.0025,-0.093723,0.150270,0.061231,-0.982286,-2.2934,2.1696,9.2657,0.0025,0.0044,0.0051,0.468400,0.159016,-0.042221,-0.868063,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980101953,25537,9.7202,-0.0140,1.0425,0.0321,0.0375,-0.0074,0.069492,-0.663161,-0.057945,-0.742988,-2.7137,-1.4607,9.2428,0.0088,0.0092,0.0047,-0.093512,0.150322,0.061294,-0.982294,-2.2852,2.1741,9.2555,0.0053,0.0058,0.0036,0.468320,0.159060,-0.042252,-0.868096,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980101978,25538,9.7349,0.0257,1.1019,0.0242,0.0257,-0.0075,0.069647,-0.662911,-0.058235,-0.743174,-2.7280,-1.4471,9.2282,0.0091,0.0095,0.0035,-0.093562,0.150393,0.061311,-0.982278,-2.2802,2.1832,9.2534,0.0058,0.0054,0.0048,0.467937,0.159084,-0.042367,-0.868293,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980102001,25539,9.7671,-0.0016,1.1007,0.0145,0.0226,-0.0065,0.069675,-0.662693,-0.058371,-0.743355,-2.6973,-1.4554,9.2178,0.0107,0.0117,0.0065,-0.093652,0.150492,0.061285,-0.982255,-2.2716,2.1759,9.2494,0.0054,0.0096,0.0025,0.467967,0.159161,-0.042371,-0.868263,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980102028,25540,9.7442,0.0033,1.0846,0.0144,0.0181,-0.0085,0.069754,-0.662521,-0.058600,-0.743483,-2.7302,-1.4492,9.2383,0.0108,0.0135,0.0070,-0.093866,0.150620,0.061227,-0.982219,-2.2868,2.1746,9.2449,0.0069,0.0105,0.0032,0.467993,0.159259,-0.042385,-0.868230,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980102054,25541,9.7086,0.0065,1.0986,0.0145,0.0145,-0.0108,0.069775,-0.662382,-0.058835,-0.743586,-2.7351,-1.4544,9.2325,0.0098,0.0145,0.0064,-0.093933,0.150753,0.061211,-0.982193,-2.2867,2.1880,9.2507,0.0065,0.0151,0.0033,0.467916,0.159414,-0.042372,-0.868243,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980102078,25542,9.7157,-0.0046,1.1277,0.0102,0.0066,-0.0107,0.069800,-0.662313,-0.059041,-0.743629,-2.7234,-1.4632,9.2098,0.0129,0.0139,0.0069,-0.093903,0.150865,0.061176,-0.982181,-2.2980,2.1907,9.2229,0.0055,0.0172,0.0027,0.467898,0.159581,-0.042330,-0.868224,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980102103,25543,9.7519,-0.0385,1.1543,0.0090,0.0109,-0.0066,0.069799,-0.662215,-0.059179,-0.743705,-2.7482,-1.4601,9.2337,0.0130,0.0140,0.0063,-0.093891,0.150977,0.061140,-0.982167,-2.3164,2.1845,9.2544,0.0032,0.0180,0.0034,0.467736,0.159735,-0.042296,-0.868285,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980102127,25544,9.7534,-0.0074,1.1901,0.0057,0.0090,-0.0025,0.069811,-0.662138,-0.059250,-0.743767,-2.7345,-1.4640,9.2401,0.0126,0.0103,0.0059,-0.093968,0.151055,0.061096,-0.982150,-2.3163,2.1853,9.2664,0.0072,0.0152,0.0006,0.467471,0.159886,-0.042322,-0.868399,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980102153,25545,9.7191,0.0182,1.1867,-0.0049,0.0126,-0.0029,0.069706,-0.662041,-0.059205,-0.743866,-2.7552,-1.4614,9.2278,0.0134,0.0103,0.0054,-0.093723,0.151102,0.061108,-0.982166,-2.3264,2.1755,9.2451,0.0035,0.0148,0.0036,0.467883,0.160032,-0.042189,-0.868157,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980102177,25546,9.7628,0.0077,1.1817,-0.0147,0.0053,-0.0014,0.069564,-0.662018,-0.059087,-0.743910,-2.7525,-1.4574,9.2439,0.0141,0.0074,0.0061,-0.094107,0.151139,0.060990,-0.982131,-2.3322,2.1807,9.2525,0.0037,0.0107,0.0052,0.467779,0.160115,-0.042191,-0.868197,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980102203,25547,9.7691,0.0085,1.1669,-0.0207,0.0014,-0.0000,0.069447,-0.662034,-0.058943,-0.743918,-2.7449,-1.4456,9.2289,0.0157,0.0087,0.0029,-0.094258,0.151184,0.060908,-0.982115,-2.3333,2.1855,9.2733,0.0035,0.0069,0.0063,0.467491,0.160147,-0.042256,-0.868343,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980102232,25548,9.7439,0.0226,1.1643,-0.0289,0.0028,-0.0006,0.069235,-0.662042,-0.058707,-0.743950,-2.7494,-1.4616,9.2421,0.0147,0.0062,0.0053,-0.094381,0.151198,0.060836,-0.982105,-2.3228,2.1980,9.2484,0.0028,0.0042,0.0057,0.467959,0.160179,-0.042168,-0.868089,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980102252,25549,9.7640,0.0102,1.1611,-0.0362,0.0097,-0.0030,0.068862,-0.661999,-0.058372,-0.744049,-2.7446,-1.4458,9.2400,0.0152,0.0049,0.0024,-0.094280,0.151185,0.060817,-0.982118,-2.3034,2.1816,9.2413,0.0048,0.0057,0.0054,0.467836,0.160216,-0.042211,-0.868147,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980102278,25550,9.7595,0.0377,1.1760,-0.0420,0.0097,-0.0035,0.068509,-0.661959,-0.058041,-0.744142,-2.7437,-1.4542,9.2223,0.0159,0.0037,0.0042,-0.094503,0.151181,0.060718,-0.982103,-2.3326,2.1850,9.2635,0.0041,0.0029,0.0062,0.468085,0.160235,-0.042185,-0.868010,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980102303,25551,9.7432,0.0213,1.1705,-0.0494,0.0088,-0.0039,0.068025,-0.661933,-0.057590,-0.744245,-2.7334,-1.4378,9.2365,0.0148,0.0029,0.0031,-0.093933,0.151116,0.060797,-0.982163,-2.3167,2.1848,9.2585,0.0021,0.0022,0.0058,0.467963,0.160213,-0.042229,-0.868078,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980102328,25552,9.7444,0.0247,1.1495,-0.0549,0.0116,-0.0038,0.067531,-0.661882,-0.057107,-0.744372,-2.7359,-1.4426,9.2315,0.0128,0.0060,0.0021,-0.094195,0.151141,0.060734,-0.982138,-2.3149,2.1936,9.2435,0.0015,0.0041,0.0049,0.467755,0.160204,-0.042272,-0.868189,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980102352,25553,9.7532,-0.0264,1.1759,-0.0565,0.0056,-0.0059,0.066969,-0.661889,-0.056615,-0.744455,-2.7403,-1.4591,9.2447,0.0135,0.0082,0.0035,-0.094178,0.151182,0.060710,-0.982135,-2.3045,2.1892,9.2615,0.0024,0.0027,0.0072,0.467985,0.160203,-0.042247,-0.868067,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980102377,25554,9.7271,-0.0571,1.1818,-0.0527,0.0004,-0.0043,0.066457,-0.661941,-0.056153,-0.744490,-2.7311,-1.4395,9.2349,0.0140,0.0062,0.0057,-0.094126,0.151188,0.060681,-0.982141,-2.3195,2.1956,9.2297,0.0003,0.0031,0.0048,0.467882,0.160183,-0.042257,-0.868126,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980102402,25555,9.7594,-0.0263,1.1623,-0.0500,0.0110,-0.0018,0.065934,-0.661892,-0.055635,-0.744619,-2.7280,-1.4321,9.2274,0.0131,0.0067,0.0044,-0.094256,0.151218,0.060630,-0.982127,-2.3055,2.1903,9.2610,0.0010,0.0049,0.0061,0.468122,0.160204,-0.042191,-0.867995,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980102428,25556,9.8054,-0.0097,1.1204,-0.0561,0.0276,0.0018,0.065453,-0.661701,-0.055067,-0.744872,-2.7441,-1.4376,9.2263,0.0100,0.0056,0.0027,-0.094379,0.151229,0.060628,-0.982113,-2.3122,2.1834,9.2621,0.0016,0.0039,0.0064,0.468004,0.160203,-0.042211,-0.868058,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980102452,25557,9.8066,-0.0685,1.1183,-0.0540,0.0363,0.0015,0.065048,-0.661422,-0.054541,-0.745195,-2.7304,-1.4505,9.2278,0.0099,0.0072,0.0044,-0.094208,0.151246,0.060676,-0.982124,-2.3199,2.1890,9.2567,0.0028,0.0051,0.0050,0.467777,0.160217,-0.042257,-0.868176,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980102477,25558,9.8448,-0.0322,1.1418,-0.0497,0.0475,-0.0024,0.064641,-0.661034,-0.054078,-0.745608,-2.7099,-1.4397,9.2084,0.0093,0.0119,0.0042,-0.094020,0.151321,0.060730,-0.982127,-2.2885,2.1873,9.2468,0.0028,0.0057,0.0059,0.467870,0.160247,-0.042242,-0.868121,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980102503,25559,9.7956,-0.0348,1.1604,-0.0510,0.0674,-0.0091,0.064143,-0.660459,-0.053618,-0.746194,-2.7318,-1.4415,9.2193,0.0088,0.0195,0.0081,-0.094033,0.151510,0.060725,-0.982097,-2.3187,2.1869,9.2474,0.0040,0.0060,0.0052,0.467841,0.160282,-0.042263,-0.868129,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980102527,25560,9.7079,-0.0692,1.1794,-0.0432,0.0566,-0.0135,0.063690,-0.659970,-0.053294,-0.746688,-2.7512,-1.4505,9.2408,0.0114,0.0208,0.0091,-0.094028,0.151705,0.060688,-0.982070,-2.3059,2.1788,9.2569,0.0050,0.0057,0.0045,0.467786,0.160320,-0.042296,-0.868150,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980102553,25561,9.7152,-0.0776,1.1949,-0.0373,0.0482,-0.0113,0.063327,-0.659556,-0.053034,-0.747103,-2.7399,-1.4480,9.1993,0.0087,0.0216,0.0100,-0.093701,0.151903,0.060742,-0.982067,-2.3178,2.1853,9.2380,0.0032,0.0057,0.0041,0.467871,0.160350,-0.042286,-0.868100,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980102579,25562,9.7569,-0.1318,1.2079,-0.0349,0.0513,-0.0092,0.062957,-0.659112,-0.052739,-0.747547,-2.7671,-1.4453,9.2222,0.0093,0.0255,0.0098,-0.093495,0.152152,0.060761,-0.982047,-2.3020,2.1888,9.2543,0.0048,0.0057,0.0054,0.468027,0.160384,-0.042293,-0.868009,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980102602,25563,9.7553,-0.1306,1.2207,-0.0229,0.0550,-0.0077,0.062657,-0.658626,-0.052511,-0.748017,-2.7733,-1.4430,9.2208,0.0054,0.0249,0.0094,-0.093533,0.152412,0.060781,-0.982002,-2.3098,2.1789,9.2337,0.0037,0.0056,0.0038,0.467610,0.160403,-0.042379,-0.868225,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980102627,25564,9.7501,-0.1422,1.2317,-0.0087,0.0575,-0.0084,0.062570,-0.658107,-0.052497,-0.748481,-2.7448,-1.4443,9.2145,0.0030,0.0265,0.0119,-0.093322,0.152697,0.060865,-0.981973,-2.3212,2.1888,9.2363,0.0039,0.0071,0.0031,0.467499,0.160453,-0.042394,-0.868275,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980102652,25565,9.7659,-0.1610,1.2519,-0.0012,0.0619,-0.0071,0.062619,-0.657541,-0.052579,-0.748969,-2.7972,-1.4551,9.2273,0.0085,0.0260,0.0131,-0.093249,0.152980,0.060849,-0.981936,-2.3020,2.1760,9.2507,0.0049,0.0089,0.0035,0.467150,0.160518,-0.042461,-0.868448,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980102676,25566,9.7556,-0.1244,1.2850,0.0089,0.0613,-0.0048,0.062693,-0.656976,-0.052691,-0.749450,-2.8130,-1.4602,9.2409,0.0094,0.0233,0.0106,-0.093593,0.153241,0.060755,-0.981869,-2.3139,2.1863,9.2531,0.0057,0.0084,0.0052,0.467046,0.160588,-0.042498,-0.868489,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980102702,25567,9.6848,-0.0731,1.3233,0.0087,0.0548,-0.0040,0.062783,-0.656469,-0.052799,-0.749880,-2.8332,-1.4417,9.2381,0.0108,0.0158,0.0083,-0.093476,0.153371,0.060755,-0.981860,-2.3187,2.1920,9.2606,0.0050,0.0087,0.0050,0.466780,0.160648,-0.042563,-0.868618,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980102730,25568,9.6701,-0.0795,1.3164,0.0086,0.0417,-0.0006,0.062884,-0.656087,-0.052877,-0.750200,-2.8044,-1.4580,9.2227,0.0112,0.0094,0.0053,-0.093221,0.153405,0.060800,-0.981876,-2.3304,2.2022,9.2631,0.0045,0.0074,0.0051,0.466774,0.160701,-0.042576,-0.868611,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980102752,25569,9.6722,-0.0499,1.2859,0.0091,0.0298,-0.0018,0.063002,-0.655815,-0.053001,-0.750419,-2.8117,-1.4585,9.2300,0.0161,0.0101,0.0047,-0.092864,0.153438,0.060807,-0.981904,-2.3308,2.1914,9.2689,0.0048,0.0063,0.0063,0.466748,0.160749,-0.042600,-0.868615,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980102778,25570,9.6644,-0.0754,1.2860,0.0118,0.0150,-0.0013,0.063078,-0.655682,-0.053129,-0.750520,-2.8071,-1.4424,9.2278,0.0163,0.0035,0.0024,-0.092594,0.153406,0.060809,-0.981935,-2.3233,2.2084,9.2522,0.0049,0.0040,0.0067,0.466730,0.160768,-0.042642,-0.868619,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980102803,25571,9.6722,-0.0893,1.2778,0.0157,0.0009,-0.0004,0.063241,-0.655681,-0.053337,-0.750492,-2.7828,-1.4461,9.2150,0.0161,0.0021,0.0026,-0.092706,0.153368,0.060740,-0.981934,-2.3137,2.1851,9.2334,0.0030,0.0055,0.0064,0.466582,0.160778,-0.042696,-0.868694,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980102829,25572,9.7105,-0.0964,1.2992,0.0213,-0.0063,0.0023,0.063410,-0.655741,-0.053533,-0.750411,-2.7872,-1.4346,9.2044,0.0153,0.0044,0.0043,-0.092821,0.153359,0.060670,-0.981929,-2.3248,2.1950,9.2361,0.0030,0.0064,0.0058,0.466671,0.160813,-0.042683,-0.868640,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980102851,25573,9.7421,-0.0486,1.2723,0.0249,-0.0076,0.0040,0.063662,-0.655813,-0.053779,-0.750310,-2.7993,-1.4467,9.2145,0.0165,0.0030,0.0042,-0.093184,0.153350,0.060539,-0.981904,-2.3245,2.1878,9.2635,0.0060,0.0060,0.0047,0.466694,0.160854,-0.042721,-0.868618,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980102878,25574,9.7290,-0.0108,1.2807,0.0243,-0.0043,0.0035,0.063963,-0.655852,-0.054058,-0.750229,-2.7870,-1.4458,9.2345,0.0155,0.0039,0.0036,-0.093609,0.153356,0.060408,-0.981871,-2.3331,2.1903,9.2363,0.0038,0.0058,0.0075,0.466777,0.160891,-0.042724,-0.868567,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980102902,25575,9.6926,0.0056,1.2830,0.0254,-0.0106,0.0022,0.064121,-0.655950,-0.054262,-0.750116,-2.8030,-1.4232,9.2094,0.0159,0.0014,0.0030,-0.093443,0.153296,0.060395,-0.981897,-2.3395,2.2033,9.2739,0.0018,0.0030,0.0061,0.467145,0.160896,-0.042659,-0.868371,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980102926,25576,9.6857,-0.0160,1.3242,0.0228,-0.0147,0.0041,0.064361,-0.656084,-0.054487,-0.749962,-2.7811,-1.4501,9.2337,0.0146,0.0005,0.0024,-0.093540,0.153239,0.060350,-0.981899,-2.3267,2.1912,9.2621,0.0021,0.0050,0.0077,0.467397,0.160920,-0.042613,-0.868233,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980102955,25577,9.7221,-0.0369,1.3029,0.0245,-0.0201,0.0043,0.064635,-0.656266,-0.054738,-0.749760,-2.7835,-1.4275,9.2046,0.0139,0.0016,0.0032,-0.093253,0.153174,0.060386,-0.981934,-2.3087,2.1986,9.2425,0.0008,0.0027,0.0059,0.467406,0.160907,-0.042606,-0.868231,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980102978,25578,9.7422,-0.0087,1.3083,0.0240,-0.0246,0.0090,0.064928,-0.656497,-0.054948,-0.749518,-2.7891,-1.4278,9.2125,0.0163,0.0035,0.0024,-0.093124,0.153140,0.060361,-0.981953,-2.3157,2.1918,9.2435,0.0027,0.0080,0.0055,0.467239,0.160951,-0.042630,-0.868312,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980103001,25579,9.7403,-0.0235,1.2641,0.0217,-0.0164,0.0096,0.065230,-0.656657,-0.055148,-0.749337,-2.7850,-1.4233,9.2290,0.0150,0.0025,0.0044,-0.092904,0.153098,0.060361,-0.981981,-2.3271,2.2016,9.2462,0.0023,0.0056,0.0077,0.467230,0.160977,-0.042632,-0.868311,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980103028,25580,9.7764,0.0002,1.2725,0.0185,-0.0075,0.0030,0.065414,-0.656731,-0.055333,-0.749242,-2.7936,-1.4401,9.2265,0.0129,0.0043,0.0037,-0.092649,0.153076,0.060397,-0.982006,-2.3429,2.1919,9.2569,0.0036,0.0021,0.0072,0.467520,0.160976,-0.042615,-0.868156,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980103052,25581,9.7905,0.0079,1.2543,0.0140,0.0056,-0.0041,0.065566,-0.656683,-0.055575,-0.749253,-2.7862,-1.4405,9.2302,0.0136,0.0026,0.0021,-0.092300,0.153025,0.060451,-0.982044,-2.3167,2.1832,9.2487,0.0057,0.0019,0.0082,0.467101,0.160953,-0.042779,-0.868378,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980103077,25582,9.6943,0.0457,1.2783,0.0143,0.0008,-0.0091,0.065684,-0.656677,-0.055882,-0.749225,-2.8037,-1.4300,9.2234,0.0127,0.0042,0.0017,-0.092568,0.153015,0.060393,-0.982024,-2.3272,2.1907,9.2299,0.0098,0.0003,0.0086,0.467410,0.160961,-0.042846,-0.868207,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980103103,25583,9.6700,0.0269,1.3086,0.0161,-0.0053,-0.0091,0.065743,-0.656722,-0.056148,-0.749161,-2.7877,-1.4345,9.2307,0.0112,0.0015,0.0006,-0.092436,0.152959,0.060441,-0.982042,-2.3229,2.1928,9.2427,0.0080,-0.0006,0.0088,0.467346,0.160952,-0.042957,-0.868238,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980103126,25584,9.7095,0.0223,1.2927,0.0176,-0.0057,-0.0115,0.065771,-0.656769,-0.056434,-0.749095,-2.8073,-1.4407,9.2137,0.0131,-0.0006,-0.0002,-0.092456,0.152881,0.060441,-0.982052,-2.3227,2.2105,9.2573,0.0047,0.0010,0.0072,0.467478,0.160948,-0.042977,-0.868166,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980103153,25585,9.7356,0.0156,1.3080,0.0129,-0.0038,-0.0128,0.065700,-0.656799,-0.056640,-0.749060,-2.7938,-1.4374,9.2103,0.0138,-0.0018,-0.0010,-0.092113,0.152758,0.060510,-0.982099,-2.3162,2.2196,9.2556,0.0055,-0.0004,0.0095,0.467460,0.160916,-0.043070,-0.868178,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980103177,25586,9.7856,0.0054,1.2719,0.0151,-0.0046,-0.0125,0.065743,-0.656836,-0.056942,-0.749001,-2.7717,-1.4378,9.2105,0.0129,-0.0024,-0.0007,-0.092138,0.152661,0.060512,-0.982112,-2.3156,2.2056,9.2402,0.0054,0.0013,0.0083,0.467414,0.160906,-0.043147,-0.868200,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980103203,25587,9.7449,0.0070,1.2589,0.0114,-0.0076,-0.0077,0.065736,-0.656905,-0.057122,-0.748927,-2.7846,-1.4350,9.2150,0.0134,-0.0004,0.0013,-0.092346,0.152599,0.060461,-0.982105,-2.3254,2.2159,9.2432,0.0029,0.0001,0.0073,0.467879,0.160889,-0.043094,-0.867956,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980103229,25588,9.7318,0.0067,1.2883,0.0144,-0.0051,-0.0078,0.065788,-0.656952,-0.057364,-0.748863,-2.7765,-1.4358,9.2190,0.0105,0.0014,0.0010,-0.092551,0.152567,0.060449,-0.982091,-2.3113,2.2075,9.2531,0.0024,0.0012,0.0070,0.468015,0.160873,-0.043089,-0.867885,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980103252,25589,9.7354,0.0219,1.2898,0.0140,-0.0037,-0.0059,0.065929,-0.656989,-0.057641,-0.748797,-2.7951,-1.4340,9.2070,0.0117,0.0029,0.0024,-0.092629,0.152553,0.060439,-0.982087,-2.3050,2.2161,9.2514,0.0037,0.0006,0.0070,0.467952,0.160845,-0.043151,-0.867922,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980103279,25590,9.7187,0.0486,1.2957,0.0115,-0.0063,-0.0055,0.065981,-0.657048,-0.057828,-0.748726,-2.7741,-1.4346,9.2068,0.0114,0.0015,0.0026,-0.093099,0.152542,0.060353,-0.982049,-2.3138,2.1981,9.2458,0.0027,0.0003,0.0068,0.467977,0.160813,-0.043180,-0.867912,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980103304,25591,9.7107,0.0399,1.2830,0.0130,-0.0116,-0.0038,0.066040,-0.657157,-0.058009,-0.748611,-2.7746,-1.4350,9.2308,0.0125,0.0018,0.0010,-0.092967,0.152482,0.060384,-0.982069,-2.3136,2.1990,9.2457,0.0017,0.0006,0.0074,0.467774,0.160764,-0.043259,-0.868027,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980103330,25592,9.7547,0.0465,1.2318,0.0108,-0.0102,-0.0054,0.066091,-0.657252,-0.058190,-0.748509,-2.7946,-1.4413,9.2138,0.0105,0.0021,0.0012,-0.092637,0.152429,0.060476,-0.982103,-2.3176,2.2160,9.2473,0.0011,0.0027,0.0050,0.467613,0.160738,-0.043298,-0.868117,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980103353,25593,9.7450,0.0339,1.2419,0.0135,-0.0130,-0.0057,0.066230,-0.657373,-0.058472,-0.748369,-2.7888,-1.4300,9.2353,0.0101,0.0023,0.0005,-0.092539,0.152389,0.060531,-0.982115,-2.3180,2.2165,9.2471,-0.0002,0.0037,0.0074,0.467661,0.160724,-0.043282,-0.868094,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980103379,25594,9.7353,0.0210,1.2515,0.0106,-0.0142,-0.0034,0.066356,-0.657509,-0.058700,-0.748220,-2.7809,-1.4280,9.2154,0.0109,0.0006,0.0015,-0.092217,0.152308,0.060617,-0.982153,-2.3253,2.2214,9.2419,-0.0017,0.0031,0.0052,0.467674,0.160694,-0.043251,-0.868094,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1786980103402,25595,9.7331,0.0133,1.2584,0.0124,-0.0158,-0.0014,0.066427,-0.657663,-0.058858,-0.748066,-2.7788,-1.4445,9.2454,0.0091,-0.0007,0.0001,-0.092323,0.152250,0.060643,-0.982150,-2.3339,2.2059,9.2580,-0.0011,0.0003,0.0068,0.467915,0.160646,-0.043202,-0.867976,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
