PacketId,Role,StatusWord,Qx,Qy,Qz,Qw,Gx,Gy,Gz,FreeAx,FreeAy,FreeAz,Ax,Ay,Az,DQx,DQy,DQz,DQw,DVx,DVy,DVz
12354,Right,0,0.1536,-0.1610,-0.9073,-0.3567,0.0140,0.0006,0.0085,0.0024,0.0205,-0.0842,-3.8182,1.7588,8.7734,0.0002,0.0000,0.0001,1.0000,-0.0955,0.0439,0.2193
12354,Pelvis,0,-0.5379,0.4286,-0.5698,-0.4497,0.0067,-0.0098,0.0012,0.0335,-0.0155,-0.0613,9.7356,-0.0744,0.5503,0.0001,-0.0001,0.0000,1.0000,0.2434,-0.0019,0.0138
12355,Left,0,0.2082,0.0174,-0.9605,-0.1838,0.0073,-0.0006,-0.0012,-0.0127,0.0269,-0.0420,-3.8247,-1.0959,8.9240,0.0001,-0.0000,-0.0000,1.0000,-0.0956,-0.0274,0.2231
12355,Right,0,0.1535,-0.1612,-0.9073,-0.3566,0.0122,0.0006,0.0073,0.0091,0.0145,-0.0804,-3.8277,1.7625,8.7727,0.0002,0.0000,0.0001,1.0000,-0.0957,0.0440,0.2193
12355,Pelvis,0,-0.5379,0.4287,-0.5698,-0.4496,0.0012,-0.0134,0.0024,0.0204,-0.0474,-0.0501,9.7455,-0.0553,0.5768,0.0000,-0.0002,0.0000,1.0000,0.2436,-0.0014,0.0145
12356,Left,0,0.2081,0.0173,-0.9605,-0.1838,0.0073,-0.0012,-0.0024,-0.0164,0.0270,-0.0331,-3.8244,-1.0944,8.9341,0.0001,-0.0000,-0.0000,1.0000,-0.0956,-0.0274,0.2233
12356,Right,0,0.1534,-0.1613,-0.9074,-0.3566,0.0122,-0.0018,0.0073,0.0106,0.0105,-0.0892,-3.8273,1.7658,8.7625,0.0002,-0.0000,0.0001,1.0000,-0.0957,0.0441,0.2191
12356,Pelvis,0,-0.5380,0.4288,-0.5697,-0.4496,-0.0030,-0.0153,0.0006,0.0223,-0.0147,-0.0126,9.7848,-0.0654,0.5440,-0.0000,-0.0002,0.0000,1.0000,0.2446,-0.0016,0.0136
12357,Left,0,0.2081,0.0173,-0.9605,-0.1839,0.0079,-0.0012,-0.0012,-0.0151,0.0144,-0.0214,-3.8339,-1.0831,8.9441,0.0001,-0.0000,-0.0000,1.0000,-0.0959,-0.0271,0.2236
12357,Right,0,0.1533,-0.1614,-0.9074,-0.3565,0.0122,-0.0018,0.0067,0.0189,0.0005,-0.0941,-3.8363,1.7692,8.7523,0.0002,-0.0000,0.0001,1.0000,-0.0959,0.0442,0.2188
12357,Pelvis,0,-0.5381,0.4289,-0.5696,-0.4495,-0.0079,-0.0134,-0.0012,-0.0238,-0.0352,-0.0123,9.7850,-0.0166,0.5503,-0.0001,-0.0002,-0.0000,1.0000,0.2446,-0.0004,0.0138
12358,Left,0,0.2081,0.0172,-0.9605,-0.1839,0.0055,0.0012,-0.0031,-0.0239,0.0296,-0.0369,-3.8143,-1.0916,8.9346,0.0001,0.0000,-0.0000,1.0000,-0.0954,-0.0273,0.2234
12358,Right,0,0.1533,-0.1616,-0.9074,-0.3565,0.0122,-0.0012,0.0055,0.0119,0.0188,-0.1036,-3.8162,1.7626,8.7520,0.0002,-0.0000,0.0001,1.0000,-0.0954,0.0440,0.2188
12358,Pelvis,0,-0.5381,0.4291,-0.5694,-0.4496,-0.0153,-0.0146,-0.0049,-0.0148,-0.0313,-0.0025,9.7949,-0.0258,0.5468,-0.0002,-0.0002,-0.0001,1.0000,0.2449,-0.0007,0.0137
12359,Left,0,0.2080,0.0172,-0.9605,-0.1840,0.0061,0.0018,-0.0031,-0.0069,0.0220,-0.0292,-3.8341,-1.0906,8.9346,0.0001,0.0000,-0.0000,1.0000,-0.0958,-0.0273,0.2234
12359,Right,0,0.1532,-0.1617,-0.9074,-0.3565,0.0122,-0.0006,0.0067,0.0187,0.0350,-0.0663,-3.8255,1.7563,8.7906,0.0002,-0.0000,0.0001,1.0000,-0.0956,0.0439,0.2198
12359,Pelvis,0,-0.5381,0.4292,-0.5692,-0.4497,-0.0140,-0.0171,-0.0061,0.0400,-0.0485,-0.0105,9.7854,-0.0735,0.5722,-0.0002,-0.0002,-0.0001,1.0000,0.2446,-0.0019,0.0144
12360,Left,0,0.2080,0.0172,-0.9605,-0.1840,0.0055,0.0006,-0.0024,-0.0270,0.0288,-0.0280,-3.8148,-1.0895,8.9444,0.0001,0.0000,-0.0000,1.0000,-0.0954,-0.0273,0.2236
12360,Right,0,0.1531,-0.1618,-0.9074,-0.3564,0.0122,-0.0024,0.0055,0.0130,0.0365,-0.0789,-3.8152,1.7595,8.7805,0.0002,-0.0000,0.0001,1.0000,-0.0954,0.0439,0.2195
12360,Pelvis,0,-0.5382,0.4293,-0.5690,-0.4498,-0.0140,-0.0177,-0.0086,0.0280,-0.0409,-0.0110,9.7857,-0.0621,0.5582,-0.0002,-0.0002,-0.0001,1.0000,0.2446,-0.0016,0.0140
12361,Left,0,0.2080,0.0172,-0.9605,-0.1841,0.0043,0.0018,-0.0037,-0.0061,0.0204,-0.0292,-3.8345,-1.0888,8.9346,0.0001,0.0000,-0.0000,1.0000,-0.0959,-0.0272,0.2234
12361,Right,0,0.1531,-0.1619,-0.9074,-0.3564,0.0110,-0.0024,0.0067,0.0361,0.0231,-0.0906,-3.8339,1.7528,8.7607,0.0001,-0.0000,0.0001,1.0000,-0.0959,0.0438,0.2190
12361,Pelvis,0,-0.5382,0.4295,-0.5688,-0.4498,-0.0159,-0.0146,-0.0092,0.0343,-0.0289,-0.0115,9.7859,-0.0699,0.5444,-0.0002,-0.0002,-0.0001,1.0000,0.2446,-0.0018,0.0137
12362,Left,0,0.2079,0.0171,-0.9605,-0.1842,0.0061,-0.0006,-0.0037,-0.0254,0.0148,-0.0163,-3.8248,-1.0782,8.9542,0.0001,-0.0000,-0.0000,1.0000,-0.0956,-0.0270,0.2239
12362,Right,0,0.1530,-0.1620,-0.9074,-0.3563,0.0110,0.0000,0.0067,0.0288,0.0284,-0.0944,-3.8236,1.7558,8.7604,0.0001,0.0000,0.0001,1.0000,-0.0956,0.0439,0.2190
12362,Pelvis,0,-0.5383,0.4296,-0.5686,-0.4499,-0.0122,-0.0165,-0.0086,0.0596,-0.0103,0.0076,9.8057,-0.0972,0.5307,-0.0002,-0.0002,-0.0001,1.0000,0.2451,-0.0025,0.0133
12363,Left,0,0.2079,0.0171,-0.9605,-0.1842,0.0067,-0.0006,-0.0030,-0.0099,0.0311,-0.0320,-3.8245,-1.0966,8.9350,0.0001,-0.0000,-0.0000,1.0000,-0.0956,-0.0274,0.2234
12363,Right,0,0.1529,-0.1621,-0.9074,-0.3563,0.0116,-0.0024,0.0092,0.0233,0.0169,-0.1015,-3.8229,1.7688,8.7502,0.0001,-0.0000,0.0001,1.0000,-0.0956,0.0442,0.2188
12363,Pelvis,0,-0.5383,0.4297,-0.5684,-0.4500,-0.0116,-0.0177,-0.0073,0.0652,-0.0379,-0.0005,9.7962,-0.0955,0.5558,-0.0001,-0.0002,-0.0001,1.0000,0.2449,-0.0024,0.0139
12364,Left,0,0.2078,0.0171,-0.9605,-0.1843,0.0067,0.0006,-0.0049,-0.0046,0.0269,-0.0192,-3.8342,-1.0955,8.9449,0.0001,0.0000,-0.0001,1.0000,-0.0959,-0.0274,0.2236
12364,Right,0,0.1528,-0.1622,-0.9075,-0.3562,0.0116,-0.0030,0.0067,0.0353,0.0336,-0.0962,-3.8220,1.7526,8.7598,0.0001,-0.0000,0.0001,1.0000,-0.0956,0.0438,0.2190
12364,Pelvis,0,-0.5383,0.4298,-0.5683,-0.4500,-0.0073,-0.0171,-0.0080,0.0786,-0.0126,-0.0112,9.7867,-0.1132,0.5320,-0.0001,-0.0002,-0.0001,1.0000,0.2447,-0.0029,0.0134
12365,Left,0,0.2077,0.0171,-0.9605,-0.1844,0.0049,-0.0024,-0.0043,-0.0202,0.0206,-0.0152,-3.8241,-1.0848,8.9549,0.0001,-0.0000,-0.0001,1.0000,-0.0956,-0.0271,0.2239
12365,Right,0,0.1527,-0.1622,-0.9075,-0.3561,0.0110,-0.0030,0.0098,0.0324,0.0366,-0.0873,-3.8210,1.7559,8.7693,0.0001,-0.0000,0.0001,1.0000,-0.0955,0.0439,0.2192
12365,Pelvis,0,-0.5384,0.4299,-0.5682,-0.4500,-0.0049,-0.0165,-0.0061,0.0704,-0.0241,-0.0107,9.7870,-0.1019,0.5376,-0.0001,-0.0002,-0.0001,1.0000,0.2447,-0.0026,0.0135
12366,Left,0,0.2077,0.0171,-0.9605,-0.1844,0.0061,-0.0024,-0.0043,-0.0161,0.0287,-0.0141,-3.8234,-1.0938,8.9553,0.0001,-0.0000,-0.0001,1.0000,-0.0956,-0.0274,0.2239
12366,Right,0,0.1526,-0.1623,-0.9075,-0.3561,0.0116,-0.0037,0.0079,0.0367,0.0463,-0.0803,-3.8199,1.7495,8.7790,0.0001,-0.0000,0.0001,1.0000,-0.0955,0.0437,0.2195
12366,Pelvis,0,-0.5386,0.4300,-0.5680,-0.4499,-0.0043,-0.0195,-0.0061,0.0452,-0.0499,-0.0098,9.7872,-0.0712,0.5528,-0.0001,-0.0002,-0.0001,1.0000,0.2447,-0.0018,0.0139
12367,Left,0,0.2076,0.0171,-0.9605,-0.1846,0.0061,-0.0031,-0.0067,0.0004,0.0265,-0.0498,-3.8226,-1.0930,8.9167,0.0001,-0.0000,-0.0001,1.0000,-0.0956,-0.0273,0.2229
12367,Right,0,0.1526,-0.1624,-0.9075,-0.3560,0.0122,-0.0018,0.0092,0.0200,0.0258,-0.1070,-3.8091,1.7723,8.7493,0.0002,-0.0000,0.0001,1.0000,-0.0952,0.0443,0.2187
12367,Pelvis,0,-0.5387,0.4300,-0.5679,-0.4499,-0.0012,-0.0201,-0.0067,0.0523,-0.0375,-0.0298,9.7680,-0.0794,0.5383,-0.0000,-0.0003,-0.0001,1.0000,0.2442,-0.0020,0.0135
12368,Left,0,0.2075,0.0170,-0.9605,-0.1846,0.0061,-0.0049,-0.0030,-0.0228,0.0214,-0.0280,-3.8119,-1.0823,8.9465,0.0001,-0.0001,-0.0000,1.0000,-0.0953,-0.0271,0.2237
12368,Right,0,0.1525,-0.1624,-0.9075,-0.3560,0.0128,-0.0055,0.0110,0.0340,0.0443,-0.0802,-3.8177,1.7567,8.7785,0.0002,-0.0001,0.0001,1.0000,-0.0955,0.0439,0.2195
12368,Pelvis,0,-0.5388,0.4301,-0.5677,-0.4498,0.0012,-0.0232,-0.0043,0.0565,-0.0153,-0.0210,9.7780,-0.0878,0.5134,0.0000,-0.0003,-0.0001,1.0000,0.2444,-0.0022,0.0129
12369,Left,0,0.2073,0.0170,-0.9605,-0.1847,0.0067,-0.0067,-0.0049,-0.0134,0.0166,-0.0241,-3.8202,-1.0812,8.9472,0.0001,-0.0001,-0.0001,1.0000,-0.0955,-0.0270,0.2237
12369,Right,0,0.1524,-0.1625,-0.9076,-0.3559,0.0128,-0.0043,0.0110,0.0342,0.0264,-0.0835,-3.8259,1.7703,8.7686,0.0002,-0.0001,0.0001,1.0000,-0.0957,0.0442,0.2192
12369,Pelvis,0,-0.5390,0.4302,-0.5676,-0.4497,0.0019,-0.0226,-0.0025,0.0514,0.0055,-0.0123,9.7879,-0.0868,0.4882,0.0000,-0.0003,-0.0000,1.0000,0.2447,-0.0022,0.0123
12370,Left,0,0.2072,0.0170,-0.9605,-0.1848,0.0043,-0.0049,-0.0043,-0.0139,0.0280,-0.0358,-3.8090,-1.0902,8.9382,0.0001,-0.0001,-0.0001,1.0000,-0.0952,-0.0273,0.2234
12370,Right,0,0.1523,-0.1626,-0.9076,-0.3558,0.0140,-0.0049,0.0116,0.0401,0.0449,-0.0908,-3.8147,1.7547,8.7686,0.0002,-0.0001,0.0001,1.0000,-0.0954,0.0438,0.2192
12370,Pelvis,0,-0.5391,0.4303,-0.5675,-0.4496,0.0073,-0.0232,-0.0025,0.0600,0.0082,-0.0123,9.7882,-0.0959,0.4826,0.0001,-0.0003,-0.0000,1.0000,0.2447,-0.0024,0.0121
12371,Left,0,0.2071,0.0171,-0.9605,-0.1848,0.0061,-0.0061,-0.0043,-0.0138,0.0265,-0.0358,-3.8077,-1.0895,8.9389,0.0001,-0.0001,-0.0001,1.0000,-0.0952,-0.0272,0.2235
12371,Right,0,0.1522,-0.1627,-0.9076,-0.3557,0.0122,-0.0049,0.0104,0.0240,0.0466,-0.0841,-3.8033,1.7684,8.7782,0.0002,-0.0001,0.0001,1.0000,-0.0951,0.0442,0.2195
12371,Pelvis,0,-0.5393,0.4303,-0.5675,-0.4494,0.0110,-0.0207,-0.0013,0.0410,-0.0041,0.0076,9.8080,-0.0758,0.4869,0.0001,-0.0003,-0.0000,1.0000,0.2452,-0.0019,0.0122
12372,Left,0,0.2070,0.0171,-0.9605,-0.1849,0.0061,-0.0037,-0.0043,-0.0065,0.0342,-0.0436,-3.8065,-1.0983,8.9298,0.0001,-0.0000,-0.0001,1.0000,-0.0952,-0.0275,0.2232
12372,Right,0,0.1522,-0.1627,-0.9077,-0.3557,0.0146,-0.0061,0.0110,0.0226,0.0286,-0.0873,-3.8114,1.7821,8.7683,0.0002,-0.0001,0.0001,1.0000,-0.0953,0.0445,0.2192
12372,Pelvis,0,-0.5394,0.4303,-0.5675,-0.4492,0.0104,-0.0213,-0.0007,0.0378,0.0066,-0.0026,9.7985,-0.0754,0.4721,0.0001,-0.0003,-0.0000,1.0000,0.2450,-0.0019,0.0119
12373,Left,0,0.2069,0.0171,-0.9606,-0.1850,0.0061,-0.0024,-0.0024,-0.0124,0.0242,-0.0358,-3.8057,-1.0875,8.9400,0.0001,-0.0000,-0.0000,1.0000,-0.0952,-0.0272,0.2235
12373,Right,0,0.1520,-0.1628,-0.9077,-0.3556,0.0140,-0.0012,0.0098,0.0232,0.0527,-0.0984,-3.7907,1.7666,8.7681,0.0002,-0.0000,0.0001,1.0000,-0.0948,0.0441,0.2192
12373,Pelvis,0,-0.5396,0.4304,-0.5675,-0.4490,0.0147,-0.0165,-0.0019,0.0548,0.0103,-0.0025,9.7987,-0.0945,0.4674,0.0002,-0.0002,-0.0000,1.0000,0.2450,-0.0024,0.0117
12374,Left,0,0.2068,0.0171,-0.9606,-0.1850,0.0049,-0.0037,-0.0030,-0.0082,0.0222,-0.0447,-3.8049,-1.0865,8.9306,0.0001,-0.0000,-0.0000,1.0000,-0.0951,-0.0272,0.2233
12374,Right,0,0.1520,-0.1629,-0.9077,-0.3555,0.0165,-0.0012,0.0085,0.0286,0.0327,-0.0890,-3.8095,1.7807,8.7675,0.0002,-0.0000,0.0001,1.0000,-0.0952,0.0445,0.2192
12374,Pelvis,0,-0.5398,0.4303,-0.5675,-0.4487,0.0195,-0.0183,-0.0025,0.0365,-0.0034,-0.0021,9.7990,-0.0742,0.4730,0.0002,-0.0002,-0.0000,1.0000,0.2450,-0.0019,0.0119
12375,Left,0,0.2068,0.0172,-0.9606,-0.1850,0.0055,-0.0024,-0.0037,-0.0172,0.0307,-0.0168,-3.8041,-1.0953,8.9604,0.0001,-0.0000,-0.0000,1.0000,-0.0951,-0.0274,0.2240
12375,Right,0,0.1519,-0.1630,-0.9078,-0.3554,0.0146,-0.0030,0.0116,0.0234,0.0517,-0.0769,-3.7988,1.7754,8.7866,0.0002,-0.0000,0.0001,1.0000,-0.0950,0.0443,0.2197
12375,Pelvis,0,-0.5400,0.4303,-0.5675,-0.4485,0.0220,-0.0165,-0.0019,0.0337,0.0065,-0.0124,9.7893,-0.0735,0.4591,0.0003,-0.0002,-0.0000,1.0000,0.2447,-0.0018,0.0115
12376,Left,0,0.2068,0.0172,-0.9606,-0.1851,0.0031,0.0006,-0.0024,-0.0127,0.0293,-0.0257,-3.8039,-1.0947,8.9508,0.0000,0.0000,-0.0000,1.0000,-0.0951,-0.0274,0.2238
12376,Right,0,0.1518,-0.1631,-0.9078,-0.3554,0.0134,-0.0012,0.0092,0.0433,0.0585,-0.0765,-3.8078,1.7600,8.7864,0.0002,-0.0000,0.0001,1.0000,-0.0952,0.0440,0.2197
12376,Pelvis,0,-0.5402,0.4301,-0.5676,-0.4483,0.0238,-0.0079,-0.0025,0.0129,-0.0362,0.0188,9.8190,-0.0433,0.4950,0.0003,-0.0001,-0.0000,1.0000,0.2455,-0.0011,0.0124
12377,Left,0,0.2067,0.0172,-0.9606,-0.1851,0.0055,0.0006,-0.0024,-0.0117,0.0272,-0.0257,-3.8039,-1.0940,8.9509,0.0001,0.0000,-0.0000,1.0000,-0.0951,-0.0274,0.2238
12377,Right,0,0.1518,-0.1631,-0.9078,-0.3552,0.0159,-0.0012,0.0092,0.0299,0.0515,-0.0875,-3.7973,1.7737,8.7760,0.0002,-0.0000,0.0001,1.0000,-0.0949,0.0443,0.2194
12377,Pelvis,0,-0.5404,0.4299,-0.5678,-0.4481,0.0256,0.0025,-0.0007,0.0103,0.0141,0.0455,9.8480,-0.0523,0.4453,0.0003,0.0000,-0.0000,1.0000,0.2462,-0.0013,0.0111
12378,Left,0,0.2066,0.0173,-0.9606,-0.1851,0.0024,0.0018,-0.0031,-0.0175,0.0076,-0.0279,-3.8042,-1.0738,8.9508,0.0000,0.0000,-0.0000,1.0000,-0.0951,-0.0268,0.2238
12378,Right,0,0.1517,-0.1632,-0.9079,-0.3551,0.0147,0.0012,0.0079,0.0334,0.0603,-0.0804,-3.7970,1.7682,8.7852,0.0002,0.0000,0.0001,1.0000,-0.0949,0.0442,0.2196
12378,Pelvis,0,-0.5404,0.4297,-0.5680,-0.4481,0.0256,0.0116,-0.0007,-0.0178,0.0075,0.0258,9.8283,-0.0226,0.4472,0.0003,0.0001,-0.0000,1.0000,0.2457,-0.0006,0.0111
12379,Left,0,0.2066,0.0174,-0.9606,-0.1851,0.0018,0.0030,-0.0049,0.0023,0.0078,-0.0192,-3.8241,-1.0835,8.9507,0.0000,0.0000,-0.0001,1.0000,-0.0956,-0.0271,0.2238
12379,Right,0,0.1518,-0.1632,-0.9080,-0.3549,0.0171,0.0012,0.0097,0.0459,0.0551,-0.0870,-3.8067,1.7628,8.7747,0.0002,0.0000,0.0001,1.0000,-0.0952,0.0440,0.2194
12379,Pelvis,0,-0.5404,0.4294,-0.5682,-0.4480,0.0201,0.0104,-0.0013,-0.0261,0.0039,-0.0133,9.7891,-0.0124,0.4502,0.0003,0.0001,-0.0000,1.0000,0.2447,-0.0003,0.0112
12380,Left,0,0.2067,0.0174,-0.9606,-0.1851,0.0024,0.0043,-0.0037,-0.0148,0.0226,-0.0168,-3.8053,-1.0931,8.9602,0.0000,0.0001,-0.0000,1.0000,-0.0951,-0.0273,0.2240
12380,Right,0,0.1517,-0.1633,-0.9080,-0.3547,0.0159,-0.0018,0.0098,0.0442,0.0405,-0.0814,-3.8159,1.7771,8.7739,0.0002,-0.0000,0.0001,1.0000,-0.0954,0.0444,0.2194
12380,Pelvis,0,-0.5405,0.4292,-0.5683,-0.4480,0.0164,0.0092,-0.0056,0.0258,-0.0048,-0.0217,9.7795,-0.0602,0.4723,0.0002,0.0001,-0.0001,1.0000,0.2445,-0.0015,0.0118
12381,Left,0,0.2067,0.0174,-0.9606,-0.1852,0.0037,0.0043,-0.0043,-0.0027,0.0306,-0.0335,-3.8061,-1.1027,8.9404,0.0000,0.0001,-0.0001,1.0000,-0.0951,-0.0276,0.2235
12381,Right,0,0.1516,-0.1634,-0.9080,-0.3548,0.0146,-0.0024,0.0092,0.0391,0.0545,-0.0997,-3.7956,1.7714,8.7638,0.0002,-0.0000,0.0001,1.0000,-0.0949,0.0442,0.2191
12381,Pelvis,0,-0.5405,0.4291,-0.5684,-0.4480,0.0158,0.0055,-0.0062,0.0183,0.0242,-0.0330,9.7694,-0.0586,0.4449,0.0002,0.0001,-0.0001,1.0000,0.2442,-0.0015,0.0111
12382,Left,0,0.2067,0.0175,-0.9605,-0.1852,0.0055,0.0030,-0.0055,-0.0026,0.0160,-0.0219,-3.8166,-1.0924,8.9499,0.0001,0.0000,-0.0001,1.0000,-0.0954,-0.0273,0.2237
12382,Right,0,0.1516,-0.1635,-0.9080,-0.3546,0.0159,-0.0024,0.0104,0.0300,0.0680,-0.0644,-3.7945,1.7761,8.8024,0.0002,-0.0000,0.0001,1.0000,-0.0949,0.0443,0.2201
12382,Pelvis,0,-0.5406,0.4289,-0.5685,-0.4480,0.0146,0.0018,-0.0092,-0.0129,0.0272,-0.0435,9.7595,-0.0274,0.4361,0.0002,0.0000,-0.0001,1.0000,0.2440,-0.0007,0.0109
12383,Left,0,0.2067,0.0175,-0.9605,-0.1853,0.0037,0.0018,-0.0043,-0.0069,0.0179,-0.0346,-3.8072,-1.0918,8.9400,0.0000,0.0000,-0.0001,1.0000,-0.0952,-0.0273,0.2235
12383,Right,0,0.1516,-0.1635,-0.9081,-0.3545,0.0159,-0.0043,0.0116,0.0226,0.0642,-0.0858,-3.7836,1.7803,8.7824,0.0002,-0.0001,0.0001,1.0000,-0.0946,0.0445,0.2196
12383,Pelvis,0,-0.5408,0.4287,-0.5685,-0.4478,0.0152,-0.0024,-0.0086,-0.0024,0.0199,-0.0234,9.7791,-0.0347,0.4457,0.0002,-0.0000,-0.0001,1.0000,0.2445,-0.0009,0.0111
12384,Left,0,0.2068,0.0176,-0.9605,-0.1852,0.0043,0.0018,-0.0024,-0.0007,0.0246,-0.0424,-3.8075,-1.1011,8.9302,0.0001,0.0000,-0.0000,1.0000,-0.0952,-0.0275,0.2233
12384,Right,0,0.1517,-0.1634,-0.9081,-0.3543,0.0134,-0.0012,0.0092,0.0248,0.0432,-0.0764,-3.8020,1.7944,8.7820,0.0002,-0.0000,0.0001,1.0000,-0.0951,0.0448,0.2196
12384,Pelvis,0,-0.5409,0.4287,-0.5685,-0.4477,0.0152,-0.0091,-0.0086,-0.0152,0.0278,-0.0045,9.7986,-0.0226,0.4343,0.0002,-0.0001,-0.0001,1.0000,0.2450,-0.0006,0.0109
12385,Left,0,0.2067,0.0176,-0.9605,-0.1853,0.0073,-0.0024,-0.0030,0.0016,0.0445,-0.0530,-3.7975,-1.1196,8.9208,0.0001,-0.0000,-0.0000,1.0000,-0.0949,-0.0280,0.2230
12385,Right,0,0.1516,-0.1635,-0.9081,-0.3544,0.0116,-0.0018,0.0073,0.0308,0.0615,-0.0836,-3.7917,1.7784,8.7818,0.0001,-0.0000,0.0001,1.0000,-0.0948,0.0444,0.2195
