Timestamp,PacketId,Pelvis_AccX,Pelvis_AccY,Pelvis_AccZ,Pelvis_GyrX,Pelvis_GyrY,Pelvis_GyrZ,Pelvis_QuatW,Pelvis_QuatX,Pelvis_QuatY,Pelvis_QuatZ,Left_AccX,Left_AccY,Left_AccZ,Left_GyrX,Left_GyrY,Left_GyrZ,Left_QuatW,Left_QuatX,Left_QuatY,Left_QuatZ,Right_AccX,Right_AccY,Right_AccZ,Right_GyrX,Right_GyrY,Right_GyrZ,Right_QuatW,Right_QuatX,Right_QuatY,Right_QuatZ,GaitEvent_LeftStance,GaitEvent_RightStance,GaitEvent_IsWalking,MotionContext_State,MotionContext_Confidence,PD_DirectionDeg,PD_Stability,PD_IsValid,FPA_Left_Deg,FPA_Left_Error,FPA_Left_OnTarget,FPA_Right_Deg,FPA_Right_Error,FPA_Right_OnTarget,FPA_Quality,Stage,Attempt
1784636919564,7553,9.7216,-1.0803,0.7448,-0.0412,-0.0161,0.0078,-0.464121,0.571919,0.373110,0.564171,-3.2786,-0.8457,9.1706,-0.0030,-0.0008,0.0043,0.601118,0.107368,0.138474,-0.779715,-3.3771,1.7562,9.0295,0.0085,0.0024,0.0038,-0.039558,0.172245,-0.098329,-0.979336,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636919595,7554,9.7738,-1.0833,0.6996,-0.0454,-0.0195,0.0104,-0.463746,0.572389,0.372832,0.564187,-3.2394,-0.8578,9.1298,-0.0014,-0.0009,0.0014,0.601153,0.107195,0.138557,-0.779696,-3.3555,1.7443,9.0034,0.0050,0.0052,0.0034,-0.039476,0.172268,-0.098353,-0.979332,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636919610,7555,9.7370,-1.1230,0.6402,-0.0514,-0.0032,0.0215,-0.463490,0.572824,0.372344,0.564278,-3.2606,-0.8553,9.1344,-0.0007,0.0007,0.0004,0.601182,0.107046,0.138641,-0.779680,-3.3822,1.7396,9.0284,0.0003,0.0074,0.0030,-0.039498,0.172303,-0.098344,-0.979326,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636919641,7556,9.7174,-1.1616,0.6610,-0.0441,0.0116,0.0395,-0.463482,0.573193,0.371695,0.564337,-3.2873,-0.8654,9.1785,-0.0089,-0.0076,-0.0041,0.601146,0.106754,0.138741,-0.779730,-3.3764,1.7676,9.0081,-0.0033,0.0119,-0.0004,-0.039401,0.172407,-0.098261,-0.979320,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636919674,7557,9.7651,-1.2210,0.6427,-0.0428,-0.0083,0.0443,-0.463429,0.573717,0.371138,0.564215,-3.2462,-0.8884,9.1428,-0.0114,-0.0101,-0.0037,0.601110,0.106421,0.138844,-0.779784,-3.3729,1.7271,9.0494,-0.0003,0.0130,0.0017,-0.039405,0.172503,-0.098244,-0.979305,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636919691,7558,9.8103,-1.1735,0.6120,-0.0310,-0.0053,0.0436,-0.463457,0.574156,0.370641,0.564073,-3.2152,-0.8615,9.1347,-0.0004,-0.0084,-0.0004,0.601118,0.106194,0.138846,-0.779809,-3.3657,1.7254,8.9906,0.0031,0.0096,0.0020,-0.039506,0.172545,-0.098286,-0.979289,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636919721,7559,9.7672,-1.1509,0.6031,-0.0277,0.0160,0.0286,-0.463511,0.574354,0.370157,0.564144,-3.2463,-0.8806,9.1608,-0.0001,-0.0082,0.0027,0.601189,0.105966,0.138856,-0.779783,-3.3853,1.7192,9.0267,-0.0008,0.0099,0.0041,-0.039676,0.172588,-0.098303,-0.979273,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636919737,7560,9.6667,-1.1871,0.6305,-0.0309,0.0102,0.0113,-0.463414,0.574514,0.369830,0.564275,-3.2139,-0.8815,9.1587,0.0063,-0.0070,0.0019,0.601165,0.105806,0.138805,-0.779832,-3.3716,1.7263,8.9985,-0.0019,0.0119,0.0046,-0.039469,0.172682,-0.098241,-0.979271,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636919770,7561,9.6982,-1.2266,0.6066,-0.0229,0.0086,0.0042,-0.463291,0.574626,0.369594,0.564416,-3.2315,-0.8644,9.1462,0.0087,-0.0059,0.0031,0.601208,0.105668,0.138744,-0.779829,-3.4024,1.7315,9.0522,-0.0021,0.0082,0.0040,-0.039516,0.172719,-0.098215,-0.979265,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636919786,7562,9.7069,-1.1942,0.5995,-0.0118,0.0002,-0.0002,-0.463171,0.574715,0.369511,0.564479,-3.2381,-0.8844,9.1461,0.0125,-0.0028,0.0027,0.601183,0.105599,0.138658,-0.779873,-3.3875,1.7389,9.0244,0.0022,0.0030,0.0057,-0.039367,0.172698,-0.098210,-0.979275,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636919817,7563,9.7486,-1.1470,0.6129,-0.0029,-0.0026,-0.0049,-0.463081,0.574748,0.369548,0.564496,-3.2165,-0.8752,9.1372,0.0156,-0.0014,0.0027,0.601215,0.105557,0.138562,-0.779871,-3.3828,1.7391,8.9952,0.0044,0.0010,0.0071,-0.039535,0.172624,-0.098294,-0.979273,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636919834,7564,9.7442,-1.1228,0.6189,-0.0023,0.0023,-0.0080,-0.463021,0.574698,0.369617,0.564551,-3.2281,-0.8763,9.1488,0.0148,0.0008,0.0039,0.601291,0.105524,0.138496,-0.779829,-3.3860,1.7415,9.0141,0.0057,0.0009,0.0066,-0.039557,0.172583,-0.098354,-0.979274,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636919865,7565,9.7226,-1.1210,0.6541,-0.0072,0.0096,-0.0138,-0.462874,0.574642,0.369598,0.564740,-3.2076,-0.8749,9.1443,0.0192,0.0040,0.0036,0.601292,0.105565,0.138404,-0.779839,-3.3829,1.7523,9.0041,0.0027,0.0023,0.0063,-0.039571,0.172540,-0.098387,-0.979277,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636919898,7566,9.7472,-1.2238,0.6329,-0.0032,0.0122,-0.0179,-0.462760,0.574502,0.369648,0.564943,-3.2204,-0.8662,9.1508,0.0209,0.0057,0.0052,0.601339,0.105630,0.138314,-0.779810,-3.3674,1.7413,9.0168,0.0040,0.0028,0.0064,-0.039568,0.172518,-0.098427,-0.979277,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636919912,7567,9.7695,-1.2535,0.6265,0.0118,0.0330,-0.0197,-0.462833,0.574130,0.369689,0.565235,-3.2201,-0.8570,9.1376,0.0227,0.0089,0.0052,0.601349,0.105746,0.138224,-0.779802,-3.3645,1.7414,8.9972,-0.0003,0.0025,0.0055,-0.039604,0.172480,-0.098424,-0.979283,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636919944,7568,9.7620,-1.1612,0.6206,0.0274,0.0501,-0.0200,-0.463092,0.573550,0.369737,0.565580,-3.2267,-0.8590,9.1635,0.0234,0.0112,0.0041,0.601304,0.105896,0.138138,-0.779832,-3.3685,1.7329,9.0065,0.0025,0.0066,0.0057,-0.039638,0.172479,-0.098464,-0.979278,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636919962,7569,9.7618,-1.1560,0.6341,0.0340,0.0534,-0.0192,-0.463425,0.572897,0.369821,0.565913,-3.2273,-0.8580,9.1548,0.0235,0.0110,0.0035,0.601231,0.106043,0.138054,-0.779883,-3.3890,1.7370,9.0024,0.0027,0.0091,0.0056,-0.039563,0.172523,-0.098485,-0.979271,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636919992,7570,9.7114,-1.1106,0.6446,0.0327,0.0518,-0.0114,-0.463796,0.572302,0.369845,0.566196,-3.2411,-0.8489,9.1610,0.0210,0.0078,0.0034,0.601217,0.106136,0.137971,-0.779896,-3.3738,1.7451,9.0239,0.0006,0.0117,0.0036,-0.039460,0.172615,-0.098464,-0.979261,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636920025,7571,9.7104,-1.1001,0.7070,0.0309,0.0580,-0.0027,-0.464240,0.571719,0.369752,0.566482,-3.2289,-0.8528,9.1461,0.0175,0.0052,0.0012,0.601183,0.106174,0.137905,-0.779928,-3.3950,1.7385,9.0102,-0.0002,0.0099,0.0042,-0.039483,0.172666,-0.098463,-0.979251,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636920042,7572,9.7114,-1.1714,0.7231,0.0284,0.0481,0.0040,-0.464657,0.571262,0.369638,0.566676,-3.2230,-0.8602,9.1657,0.0162,0.0071,0.0012,0.601136,0.106219,0.137869,-0.779965,-3.3786,1.7560,9.0315,0.0014,0.0135,0.0036,-0.039324,0.172785,-0.098441,-0.979239,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636920071,7573,9.7273,-1.1834,0.7432,0.0340,0.0437,0.0063,-0.465120,0.570799,0.369589,0.566794,-3.2613,-0.8410,9.1932,0.0128,0.0043,-0.0017,0.601115,0.106204,0.137851,-0.779987,-3.4050,1.7307,9.0274,0.0013,0.0122,0.0036,-0.039348,0.172878,-0.098450,-0.979220,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636920088,7574,9.7599,-1.1725,0.7499,0.0408,0.0498,0.0139,-0.465717,0.570290,0.369498,0.566875,-3.2497,-0.8354,9.1820,-0.0040,-0.0029,-0.0035,0.601121,0.105985,0.137947,-0.779994,-3.3795,1.7369,9.0407,0.0020,0.0146,0.0043,-0.039265,0.173008,-0.098452,-0.979200,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636920119,7575,9.7623,-1.2064,0.7376,0.0363,0.0566,0.0234,-0.466363,0.569815,0.369251,0.566983,-3.2423,-0.8599,9.1621,-0.0094,-0.0066,-0.0050,0.601136,0.105687,0.138070,-0.780001,-3.3906,1.7387,9.0280,0.0017,0.0152,0.0012,-0.039254,0.173150,-0.098449,-0.979176,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636920136,7576,9.7623,-1.2561,0.6999,0.0403,0.0649,0.0245,-0.467075,0.569270,0.368968,0.567129,-3.2234,-0.8794,9.1310,-0.0022,-0.0021,-0.0029,0.601102,0.105501,0.138145,-0.780040,-3.3910,1.7379,9.0074,-0.0015,0.0179,-0.0016,-0.039265,0.173314,-0.098409,-0.979151,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636920167,7577,9.7336,-1.2107,0.7015,0.0450,0.0767,0.0131,-0.467820,0.568540,0.368756,0.567385,-3.1983,-0.8831,9.1049,0.0024,0.0046,0.0003,0.601096,0.105416,0.138225,-0.780041,-3.4090,1.7301,9.0238,-0.0028,0.0138,0.0027,-0.039240,0.173430,-0.098359,-0.979136,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636920198,7578,9.7076,-1.2264,0.7285,0.0427,0.0823,-0.0006,-0.468443,0.567751,0.368555,0.567792,-3.1886,-0.9018,9.1076,0.0139,0.0110,0.0043,0.601102,0.105488,0.138234,-0.780026,-3.3990,1.7380,9.0147,0.0013,0.0122,0.0036,-0.039216,0.173519,-0.098363,-0.979121,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636920215,7579,9.6960,-1.2650,0.7500,0.0464,0.0753,-0.0053,-0.469052,0.566946,0.368479,0.568142,-3.2461,-0.8552,9.1613,0.0215,0.0118,0.0043,0.601091,0.105626,0.138175,-0.780026,-3.4141,1.7312,9.0217,0.0041,0.0102,0.0045,-0.039262,0.173574,-0.098416,-0.979104,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636920246,7580,9.6583,-1.2462,0.7733,0.0531,0.0689,-0.0055,-0.469669,0.566151,0.368483,0.568423,-3.2255,-0.8569,9.1480,0.0262,0.0107,0.0019,0.601076,0.105776,0.138073,-0.780035,-3.4143,1.7323,9.0111,0.0051,0.0076,0.0047,-0.039212,0.173619,-0.098455,-0.979094,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636920263,7581,9.7121,-1.2294,0.7786,0.0535,0.0550,-0.0075,-0.470214,0.565435,0.368593,0.568613,-3.1944,-0.8870,9.1424,0.0300,0.0200,0.0056,0.601090,0.106051,0.138000,-0.780000,-3.4013,1.7412,8.9926,0.0057,0.0070,0.0041,-0.039301,0.173645,-0.098524,-0.979079,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636920295,7582,9.7205,-1.2628,0.8168,0.0593,0.0566,-0.0159,-0.470724,0.564656,0.368767,0.568853,-3.2142,-0.8728,9.1116,0.0397,0.0232,0.0096,0.601070,0.106448,0.137841,-0.779990,-3.3966,1.7420,9.0127,0.0045,0.0077,0.0052,-0.039332,0.173663,-0.098583,-0.979069,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636920310,7583,9.7012,-1.2942,0.8195,0.0715,0.0572,-0.0297,-0.471260,0.563705,0.369160,0.569097,-3.2377,-0.8251,9.1764,0.0393,0.0336,0.0106,0.601032,0.106948,0.137758,-0.779965,-3.3964,1.7430,9.0022,0.0045,0.0077,0.0052,-0.039278,0.173689,-0.098625,-0.979062,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636920344,7584,9.7467,-1.3106,0.8127,0.0838,0.0615,-0.0417,-0.471786,0.562624,0.369665,0.569403,-3.2138,-0.8419,9.1286,0.0373,0.0319,0.0115,0.601041,0.107414,0.137685,-0.779907,-3.3234,1.7513,8.9246,0.0074,0.0130,0.0042,-0.039380,0.173764,-0.098733,-0.979034,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636920472,7589,9.6528,-1.2198,0.8470,0.0875,0.0564,-0.0446,-0.474379,0.557132,0.372644,0.570706,-3.2968,-0.8256,9.1781,0.0260,0.0157,0.0089,0.601203,0.109155,0.137565,-0.779562,-3.4485,1.7601,9.0351,0.0083,0.0092,0.0055,-0.039564,0.174674,-0.099223,-0.978815,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636920486,7590,9.7000,-1.1949,0.8754,0.1053,0.0254,-0.0473,-0.474834,0.556151,0.373551,0.570691,-3.2904,-0.8187,9.1795,0.0192,0.0101,0.0077,0.601220,0.109264,0.137513,-0.779542,-3.4353,1.7596,9.0071,0.0065,0.0051,0.0079,-0.039491,0.174664,-0.099296,-0.978812,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636920520,7591,9.7074,-1.1611,0.8633,0.1073,0.0261,-0.0571,-0.475245,0.555099,0.374540,0.570725,-3.2928,-0.8343,9.1445,0.0144,0.0010,0.0071,0.601247,0.109248,0.137438,-0.779537,-3.4294,1.7510,9.0180,0.0068,0.0008,0.0074,-0.039384,0.174608,-0.099359,-0.978820,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636920550,7592,9.6777,-1.1936,0.8581,0.1095,0.0109,-0.0670,-0.475513,0.554102,0.375692,0.570713,-3.2455,-0.8163,9.1494,0.0226,0.0020,0.0077,0.601295,0.109302,0.137292,-0.779518,-3.4316,1.7735,8.9966,0.0086,-0.0043,0.0100,-0.039344,0.174484,-0.099462,-0.978833,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636920566,7593,9.6777,-1.1538,0.8260,0.1155,-0.0042,-0.0770,-0.475700,0.553108,0.377067,0.570615,-3.2421,-0.8106,9.1283,0.0298,0.0045,0.0117,0.601454,0.109429,0.137098,-0.779411,-3.4199,1.7542,8.9797,0.0051,-0.0095,0.0104,-0.039499,0.174286,-0.099555,-0.978853,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636920598,7594,9.6992,-1.0673,0.7832,0.1133,-0.0064,-0.0883,-0.475784,0.552088,0.378520,0.570571,-3.2823,-0.8227,9.1305,0.0371,0.0095,0.0131,0.601449,0.109682,0.136853,-0.779423,-3.4358,1.7892,9.0056,0.0026,-0.0160,0.0109,-0.039276,0.174027,-0.099552,-0.978908,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636920617,7595,9.6454,-0.9279,0.8132,0.0919,-0.0094,-0.1001,-0.475598,0.551178,0.379894,0.570692,-3.2772,-0.8149,9.1457,0.0447,0.0073,0.0139,0.601511,0.109963,0.136525,-0.779393,-3.4517,1.7552,9.0348,0.0037,-0.0241,0.0123,-0.039234,0.173657,-0.099593,-0.978972,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636920648,7596,9.5906,-1.0123,0.8291,0.0635,-0.0246,-0.1259,-0.474988,0.550392,0.381368,0.570976,-3.2931,-0.8028,9.1655,0.0482,0.0069,0.0169,0.601612,0.110266,0.136164,-0.779335,-3.4249,1.7245,9.0122,0.0071,-0.0372,0.0178,-0.039021,0.173138,-0.099652,-0.979066,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636920662,7597,9.5368,-0.9708,0.8112,0.0719,-0.0435,-0.1617,-0.474041,0.549563,0.383206,0.571331,-3.2528,-0.7957,9.1571,0.0525,0.0081,0.0183,0.601675,0.110627,0.135754,-0.779308,-3.3881,1.7734,8.9685,0.0157,-0.0520,0.0249,-0.038885,0.172399,-0.099856,-0.979181,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636920694,7598,9.6532,-0.9136,0.8248,0.1011,-0.0907,-0.2015,-0.472784,0.548703,0.385805,0.571450,-3.2318,-0.8552,9.1266,0.0672,0.0112,0.0287,0.601789,0.111152,0.135202,-0.779240,-3.3709,1.7782,8.9430,0.0181,-0.0466,0.0299,-0.038643,0.171716,-0.100099,-0.979286,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636920725,7599,9.8498,-0.9226,1.0016,0.1637,-0.0576,-0.2370,-0.471872,0.547038,0.388917,0.571690,-3.1685,-0.8807,9.2061,0.0796,0.0281,0.0452,0.602076,0.111956,0.134639,-0.779001,-3.3419,1.6760,8.9735,0.0367,-0.0479,0.0414,-0.038424,0.170984,-0.100615,-0.979370,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636920741,7600,9.6035,-0.7626,1.2552,0.2998,-0.0328,-0.2504,-0.471903,0.544325,0.392933,0.571508,-2.8008,-1.0430,9.1693,0.0880,0.1113,0.0857,0.602633,0.113694,0.134573,-0.778330,-3.3756,1.6713,8.9982,0.0723,-0.0580,0.0606,-0.037979,0.170120,-0.101576,-0.979438,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636920775,7601,9.1586,-0.2314,1.1816,0.4564,-0.0751,-0.2164,-0.473054,0.541106,0.398112,0.570027,-2.2078,-0.7892,9.3330,0.0921,0.3814,0.1844,0.603657,0.118255,0.136359,-0.776544,-3.3058,1.8453,9.0114,0.0947,-0.0645,0.0731,-0.037358,0.169138,-0.102828,-0.979501,True,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636920791,7602,9.1352,0.0083,0.6279,0.4737,-0.1518,-0.1056,-0.474682,0.538886,0.403074,0.567283,-0.7374,-0.5442,9.5621,0.1601,0.9337,0.6947,0.608546,0.129546,0.140878,-0.770093,-3.2804,1.9409,9.0297,0.0951,-0.0560,0.0699,-0.036980,0.168235,-0.104126,-0.979534,False,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636920823,7603,10.1099,-0.3298,0.1823,0.4363,-0.1828,-0.0268,-0.476468,0.537460,0.407437,0.564013,-2.9936,-1.4453,10.8985,0.3470,1.4795,1.4115,0.618845,0.148704,0.146541,-0.757261,-3.1666,1.9265,9.0481,0.0636,-0.0323,0.0441,-0.036537,0.167718,-0.104932,-0.979553,False,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
1784636920840,7604,10.4419,-0.0810,0.0692,0.4581,-0.0956,-0.0611,-0.478585,0.535111,0.411638,0.561397,-1.3208,-4.7707,13.0603,0.8282,0.9964,1.6947,0.631449,0.167427,0.143292,-0.743443,-3.1434,1.8939,9.0029,0.0215,0.0162,0.0089,-0.036703,0.167817,-0.105237,-0.979498,False,True,False,Straight,0.500,0.00,0.000,False,,,False,,,False,,Baseline,1
